Facility Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type
1002962,E ENERGY ADAMS,40.4842,-96.5459,GP-TO/Dryers,325193.0,72630.0,Natural Gas (Weighted U.S. Average)
1002962,E ENERGY ADAMS,40.4842,-96.5459,Grain Dryer FDR-4700,325193.0,645.8,Natural Gas (Weighted U.S. Average)
1006942,FRONT RANGE ENERGY,40.455978,-104.857553,"CP-AIRS ID003, ECH-001, AIRS ID009 Pilot",325193.0,40732.6,Natural Gas (Weighted U.S. Average)
1000344,GREEN PLAINS CENTRAL CITY LLC,41.1111,-97.9727,GP-Dryers/TO,325193.0,149775.3,Natural Gas (Weighted U.S. Average)
1005386,Glacial Lakes Energy,44.8762,-97.1148,CP-001,325193.0,182969.1,Natural Gas (Weighted U.S. Average)
1002703,"Green Plains Wood River, LLC.",40.81568,-98.6076,GP-01,325193.0,116738.8,Natural Gas (Weighted U.S. Average)
1006694,Green Plains York LLC,40.69874,-97.567402,GP-1,325193.0,86360.1,Natural Gas (Weighted U.S. Average)
1005812,GreenAmerica Biofuels Ord LLC,41.5701,-98.821,GP-Dryers/TO,325193.0,84155.6,Natural Gas (Weighted U.S. Average)
1005369,HUSKER AG L L C,42.3512,-97.70688,GP-Natural Gas,325193.0,99793.7,Natural Gas (Weighted U.S. Average)
1000352,Hereford Ethanol Partners LP,34.84999,-102.28679,CP-NG1,325193.0,91886.4,Natural Gas (Weighted U.S. Average)
1002047,Hub City Energy,45.459806,-98.532833,GP-1,325193.0,78197.7,Natural Gas (Weighted U.S. Average)
1002074,Huron Energy,44.374508,-98.253288,GP-Huron - 4 units.,325193.0,61886.9,Natural Gas (Weighted U.S. Average)
1001677,KAAPA ETHANOL LLC,40.483359,-99.077224,GP-NGCombustion,325193.0,73315.5,Natural Gas (Weighted U.S. Average)
1003096,"KAAPA Ethanol Ravenna, LLC",41.023749,-98.87511,GP-1,325193.0,186032.9,Natural Gas (Weighted U.S. Average)
1005476,MID AMERICA AGRI PRODUCTS WHEATLAND LLC,40.85401,-101.54,GP-1,325193.0,48327.1,Natural Gas (Weighted U.S. Average)
1004765,NUGEN ENERGY LLC,43.433852,-97.260926,CP-1,325193.0,203958.0,Natural Gas (Weighted U.S. Average)
1004039,"Nebraska Corn Processing, LLC",40.28048,-100.163,CP-1,325193.0,51915.3,Natural Gas (Weighted U.S. Average)
1007819,PLAINVIEW BIOENERY LLC,34.180594,-101.627387,CP-001,325193.0,114422.5,Natural Gas (Weighted U.S. Average)
1007063,POET Biorefining - Groton,45.453963,-98.137741,CP-1,325193.0,87779.3,Natural Gas (Weighted U.S. Average)
1006030,POET Biorefining - Hudson,43.096842,-96.477478,CP- Common Pipe Facility Wide,325193.0,99637.8,Natural Gas (Weighted U.S. Average)
1006672,"POET Biorefining Mitchell, LLC",43.803421,-98.10484,GP-Prairie Ethanol,325193.0,107636.7,Natural Gas (Weighted U.S. Average)
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,60408.4,Natural Gas (Weighted U.S. Average)
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,60408.4,Landfill Gas
1004526,POET Biorefining-Chancellor,43.370231,-96.958069,"GP-Great Plains Ethanol, LLC",325193.0,60408.4,Wood and Wood Residuals (dry basis)
1004103,"POET RESEARCH CENTER, INC.",43.1468,-97.7264,GP-,325193.0,16298.8,Natural Gas (Weighted U.S. Average)
1002073,"POET- Biorefining Fairmont, LLC",40.61137,-97.6014,CP-1,325193.0,164593.2,Natural Gas (Weighted U.S. Average)
1007262,"Pelican Renewables, LLC",37.9413,-121.3385,GP-1,325193.0,0.0,Natural Gas (Weighted U.S. Average)
1004713,Poet Biorefining-Big Stone,45.301333,-96.511361,CP-POET BIG Facility,325193.0,96457.8,Natural Gas (Weighted U.S. Average)
1001723,REDFIELD ENERGY LLC,44.91166,-98.50145,CP-001,325193.0,68180.1,Natural Gas (Weighted U.S. Average)
1002909,Red River Energy,45.872608,-96.725109,CP-1,325193.0,44403.5,Natural Gas (Weighted U.S. Average)
1013622,Ringneck Energy,44.69334,-100.062568,CP-1,325193.0,101509.1,Natural Gas (Weighted U.S. Average)
1005683,"SIOUXLAND ETHANOL, LLC",42.45924,-96.5995,GP-TO/Dryers,325193.0,104962.8,Natural Gas (Weighted U.S. Average)
1005683,"SIOUXLAND ETHANOL, LLC",42.45924,-96.5995,GP-TO/Dryers,325193.0,104962.8,Landfill Gas
1006055,"STERLING ETHANOL, LLC",40.6375,-103.190556,Boiler,325193.0,54500.0,Natural Gas (Weighted U.S. Average)
1002148,"Sandhills Renewable Energy, LLC",42.51899,-98.9596,GP-01,325193.0,68408.0,Natural Gas (Weighted U.S. Average)
1006662,TRENTON AGRI PRODUCTS,40.19618,-100.98,GP-Energy Center,325193.0,48649.4,Natural Gas (Weighted U.S. Average)
1003779,VALERO RENEWABLE FUELS LLC,44.292337,-96.692437,CP-9201/9301,325193.0,201731.2,Natural Gas (Weighted U.S. Average)
1003150,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",41.6775,-97.982222,GP-TOs/HRGSs,325193.0,188440.7,Natural Gas (Weighted U.S. Average)
1004799,WE HEREFORD LLC,34.829833,-102.363833,CP-001,325193.0,105166.0,Natural Gas (Weighted U.S. Average)
1002083,"YUMA ETHANOL, LLC",40.12434,-102.6771,Boiler,325193.0,54393.3,Natural Gas (Weighted U.S. Average)
