LOAD_AREA,Total_VMT,HD_VMT,LD_VMT
CO_DEN,27051299495.756027,1293948395.2085948,25757351100.547432
CO_E,7894793477.792139,759120940.7831782,7135672537.008961
CO_NW,5179709382.13802,354591291.09448594,4825118091.043533
CO_SW,2726475221.4261746,151392576.41641915,2575082645.0097556
UT_N,174.6368076354282,0.0,174.6368076354282
UT_S,9323648.234680057,607.826810990841,9323040.407869065
WY_SE,15138.970012551728,417.3139299340102,14721.65608261772
WY_SW,56.70026221929487,0.0,56.70026221929487
