FIPS,LOAD_AREA,AADT,AADT_SINGL,AADT_COMBI,AADTT,Total_VMT,HD_VMT,LD_VMT
32031,NV_N,10300,507.0,1857.0,2364,605037.1580896517,138864.83900232395,466172.3190873278
32003,NV_S,35000,662.0,201.0,863,2246464.389128463,55391.39336622466,2191072.9957622383
32019,NV_N,1550,39.0,54.0,93,56949.74337305977,3416.984602383586,53532.758770676184
32007,NV_N,280,7.0,10.0,17,11176.755688667405,678.588738240521,10498.166950426883
32027,NV_N,350,9.0,12.0,21,33419.1345520524,2005.1480731231438,31413.986478929255
32003,NV_S,5800,120.0,33.0,153,213102.26552499784,5621.490797469771,207480.77472752807
32007,NV_N,2200,56.0,79.0,135,80831.89381982677,4960.1389389439155,75871.75488088286
32013,NV_N,2250,56.0,79.0,135,82668.98231573192,4960.1389389439155,77708.843376788
32031,NV_N,21500,1237.0,4534.0,5771,867967.6140529659,232978.65584649608,634988.9582064698
32007,NV_N,2250,56.0,79.0,135,196976.71094983036,11818.602656989822,185158.10829284054
32023,NV_S,2000,46.0,17.0,63,147420.68177016667,4643.751475760249,142776.93029440643
32031,NV_N,3200,0.0,0.0,0,83462.78598680205,0.0,83462.78598680205
32019,NV_N,18300,461.0,646.0,1107,1265890.0543079772,76575.97213764649,1189314.0821703307
32009,NV_N,2650,175.0,463.0,638,132225.01149539562,31833.795220400913,100391.21627499472
32007,NV_N,5700,324.0,1770.0,2094,206842.5565759877,75987.42341581022,130855.13316017747
32013,NV_N,9200,526.0,2875.0,3401,469478.1711757615,173553.83262703966,295924.33854872186
32023,NV_S,3500,307.0,648.0,955,149235.09016118408,40719.860315408805,108515.22984577528
32027,NV_N,250,3.0,4.0,7,9072.04195508718,254.017174742441,8818.024780344738
32033,NV_N,690,17.0,24.0,41,24725.850348590106,1469.2171946263686,23256.633153963736
32027,NV_N,9300,527.0,2880.0,3407,343807.7099929164,125951.92128450173,217855.78870841465
32019,NV_N,7700,194.0,272.0,466,579794.2013496216,35088.84387388619,544705.3574757355
32031,NV_N,24500,0.0,0.0,0,1178004.6478680703,0.0,1178004.6478680703
32017,NV_S,50,8.0,13.0,21,1825.7484434612948,766.8143462537438,1058.934097207551
32031,NV_N,10000,0.0,0.0,0,3644692.855456274,0.0,3644692.855456274
32011,NV_N,8700,497.0,2716.0,3213,315707.0600370338,116593.88320678043,199113.1768302534
32011,NV_N,500,13.0,18.0,31,31298.544745050767,1940.5097741931477,29358.034970857618
32031,NV_N,27400,1498.0,8187.0,9685,988081.4495383201,349254.33718170185,638827.1123566183
32003,NV_S,11500,35.0,49.0,84,787680.0427504444,5753.489007916289,781926.5537425281
32007,NV_N,330,68.0,12.0,80,12124.784072974015,2939.341593448246,9185.44247952577
32023,NV_N,190,6.0,12.0,18,16375.035728932358,1551.3191743199077,14823.71655461245
32011,NV_N,150,4.0,5.0,9,5511.265487715461,330.6759292629277,5180.589558452533
32033,NV_N,1550,20.0,63.0,83,56949.74337305977,3049.5669032025553,53900.176469857215
32017,NV_S,810,34.0,47.0,81,45008.66814967627,4500.866814967627,40507.80133470864
32015,NV_N,620,35.0,57.0,92,22498.664048616203,3338.5114394720817,19160.152609144123
32009,NV_N,3300,43.0,136.0,179,119750.95380715077,6495.58203984242,113255.37176730834
32033,NV_N,580,27.0,37.0,64,21178.68194415102,2336.9580076304574,18841.72393652056
32011,NV_N,8700,497.0,2716.0,3213,315707.0600370338,116593.88320678043,199113.1768302534
32011,NV_N,900,23.0,32.0,55,32659.351038313845,1995.8492301191793,30663.501808194666
32031,NV_N,16800,638.0,931.0,1569,422938.5959461643,39499.4438714007,383439.15207476355
32003,NV_S,26900,840.0,4720.0,5560,970050.7661525843,200501.19924938175,769549.5669032026
32031,NV_N,39500,2270.0,12402.0,14672,1433382.6289037743,532419.9982601564,900962.630643618
32001,NV_N,1150,28.0,40.0,68,41470.57178719227,2452.1729404600646,39018.398846732205
32003,NV_S,17400,887.0,600.0,1487,631414.1200740676,53960.50554885854,577453.6145252091
32029,NV_N,5200,1555.0,690.0,2245,370320.7526066587,159878.86338499014,210441.88922166853
32007,NV_N,5800,312.0,1142.0,1454,211786.8194415102,53092.76473585445,158694.05470565573
32011,NV_N,720,18.0,25.0,43,26454.074341034215,1579.8961064784323,24874.178234555784
32007,NV_N,12500,1459.0,2482.0,3941,453602.09775435895,143011.6693799943,310590.4283743646
32007,NV_N,2200,56.0,79.0,135,80332.93151229697,4929.520797345496,75403.41071495147
32003,NV_S,8300,157.0,811.0,968,641915.008637081,74864.30462177043,567050.7040153106
32003,NV_S,8100,162.0,55.0,217,45927.21239762884,1230.3956901586987,44696.81670747014
32015,NV_N,620,35.0,57.0,92,22498.664048616203,3338.5114394720817,19160.152609144123
32001,NV_N,840,46.0,46.0,92,67632.07277517492,7407.322256328682,60224.75051884624
32003,NV_S,7800,100.0,320.0,420,467028.719847888,25147.70029950166,441881.01954838634
32003,NV_S,1150,0.0,0.0,0,119195.29123740167,0.0,119195.29123740167
32017,NV_S,1550,110.0,431.0,541,56949.74337305977,19877.297525693764,37072.445847366005
32003,NV_S,4800,62.0,198.0,260,336391.3156946326,18221.196266792598,318170.11942784
32013,NV_N,860,0.0,0.0,0,93818.52187853407,0.0,93818.52187853407
32003,NV_S,226000,7127.0,40780.0,47907,8201125.92739881,1738457.255769446,6462668.671629364
32001,NV_N,9350,236.0,330.0,566,381706.16526029306,23106.490859607045,358599.674400686
32013,NV_N,530,13.0,19.0,32,17670.06971802105,1066.8721339182523,16603.1975841028
32015,NV_N,620,35.0,57.0,92,22779.897349223906,3380.242832465483,19399.654516758423
32019,NV_N,1350,51.0,105.0,156,48682.84514148658,5625.5732163495595,43057.271925137014
32011,NV_N,900,23.0,32.0,55,32659.351038313845,1995.8492301191793,30663.501808194666
32013,NV_N,450,11.0,16.0,27,16329.675519156923,979.7805311494153,15349.894988007507
32031,NV_N,101000,3843.0,5604.0,9447,1397321.2621323029,130697.96003330559,1266623.3020989972
32003,NV_S,38000,261.0,145.0,406,3576652.5407931204,38213.70872531597,3538438.8320678044
32031,NV_N,13700,1377.0,4500.0,5877,584148.7814880635,250587.03567922255,333561.74580884096
32007,NV_N,3650,92.0,129.0,221,264903.6250885456,16039.370176594133,248864.2549119515
32001,NV_N,670,46.0,46.0,92,24313.07243963364,3338.5114394720817,20974.56100016156
32027,NV_N,9750,559.0,3054.0,3613,278625.08854561497,103248.45588874943,175376.63265686552
32013,NV_N,240,6.0,9.0,15,8818.024780344738,551.1265487715461,8266.898231573192
32003,NV_S,31500,491.0,5410.0,5901,392932.81717971346,73609.41441833299,319323.4027613805
32017,NV_S,50,1.0,2.0,3,1837.0884959051536,110.22530975430922,1726.8631861508445
32031,NV_N,540,29.0,106.0,135,20085.500888563016,5021.375222140754,15064.125666422262
32001,NV_N,1150,28.0,40.0,68,41992.21419960978,2483.017883107361,39509.19631650242
32033,NV_N,1400,35.0,49.0,84,70172.24452259933,4210.3346713559595,65961.90985124337
32007,NV_N,9500,125.0,90.0,215,911400.0149129457,20626.42139013509,890773.5935228106
32021,NV_N,3500,89.0,124.0,213,128596.19471336076,7825.996992555955,120770.1977208048
32007,NV_N,9900,565.0,3085.0,3650,300874.2714404663,110928.39300582847,189945.8784346378
32013,NV_N,9100,519.0,2834.0,3353,330222.3271651733,121674.22670162925,208548.10046354408
32031,NV_N,5400,0.0,0.0,0,1692570.867560615,0.0,1692570.867560615
32001,NV_N,2200,185.0,839.0,1024,81330.85612735656,37855.81667018778,43475.03945716878
32003,NV_S,4700,0.0,0.0,0,353900.35666795087,0.0,353900.35666795087
32003,NV_S,9000,116.0,369.0,485,604197.9942088061,32559.558576807885,571638.4356319982
32015,NV_N,7750,441.0,2411.0,2852,281233.3006077026,103493.85462363454,177739.44598406804
32031,NV_N,2700,142.0,522.0,664,28168.690270545692,6927.41123690457,21241.279033641124
32017,NV_S,2850,154.0,479.0,633,172584.2581430897,38331.87207178098,134252.38607130875
32015,NV_N,7750,441.0,2411.0,2852,281233.3006077026,103493.85462363454,177739.44598406804
32033,NV_N,690,17.0,24.0,41,68543.81299166118,4072.893235736389,64470.91975592479
32031,NV_N,6650,89.0,201.0,290,113117.02312749326,4932.922813078653,108184.10031441461
32031,NV_N,6350,120.0,70.0,190,200185.94579144247,5989.81570084631,194196.13009059615
32031,NV_N,3900,199.0,713.0,912,143292.90268060198,33508.49416531,109784.40851529199
32005,NV_N,43500,1100.0,1540.0,2640,1913974.0514745177,116158.42519293624,1797815.6262815814
32033,NV_N,580,27.0,37.0,64,21047.137335802254,2322.442740502318,18724.694595299938
32003,NV_S,2950,79.0,21.0,100,18064.703543067346,612.3628319683846,17452.34071109896
32031,NV_N,5600,0.0,0.0,0,438179.6264307107,0.0,438179.6264307107
32003,NV_S,25200,586.0,177.0,763,931607.9883679025,28207.019647805933,903400.9687200965
32003,NV_S,8000,174.0,51.0,225,290305.34256278974,8164.837759578461,282140.50480321125
32017,NV_S,1050,14.0,43.0,57,51914.76008798638,2818.229833347832,49096.53025463855
32007,NV_N,3050,247.0,841.0,1088,303675.2643940995,108327.43857730499,195347.82581679447
32017,NV_S,2850,154.0,479.0,633,104714.04426659376,23257.540358159247,81456.5039084345
32007,NV_N,8200,465.0,2544.0,3009,371953.72015857435,136488.8712142866,235464.84894428775
32007,NV_N,130,0.0,0.0,0,22525.880174481466,0.0,22525.880174481466
32003,NV_S,7800,293.0,607.0,900,196364.34811786198,22657.42478283023,173706.92333503175
32007,NV_N,280,7.0,10.0,17,10160.68698969764,616.8988529459282,9543.788136751713
32007,NV_N,1000,33.0,60.0,93,73937.1419339605,6876.154199858327,67060.98773410218
32001,NV_N,9050,774.0,3402.0,4176,10262.747461692372,4735.605900555507,5527.141561136865
32031,NV_N,74500,2832.0,4130.0,6962,2720365.1807573293,254217.2132675507,2466147.9674897785
32031,NV_N,25700,1377.0,4500.0,5877,1422224.0172990172,325229.98247728887,1096994.0348217282
32007,NV_N,390,10.0,14.0,24,14329.2902680602,881.8024780344738,13447.487790025727
32003,NV_S,52500,1651.0,9448.0,11099,1500288.9383225422,317175.3700274647,1183113.5682950774
32003,NV_S,211000,3296.0,10059.0,13355,16270707.246448856,1029835.5226366088,15240871.723812247
32033,NV_N,2200,55.0,77.0,132,80831.89381982677,4849.913629189606,75981.98019063717
32003,NV_S,2750,0.0,0.0,0,226404.1470416444,0.0,226404.1470416444
32003,NV_S,32000,0.0,0.0,0,13172604.918786583,0.0,13172604.918786583
32017,NV_S,760,10.0,31.0,41,27751.37634061168,1497.1137236382617,26254.26261697342
32021,NV_N,4300,109.0,152.0,261,156039.12162749947,9471.211801111014,146567.90982638847
32019,NV_N,4150,105.0,146.0,251,152478.34516012776,9222.184249443872,143256.1609106839
32003,NV_S,490,40.0,60.0,100,36562.597089490104,7461.754508059204,29100.8425814309
32007,NV_N,17400,659.0,961.0,1620,635360.4583245306,59154.24956814595,576206.2087563847
32013,NV_N,450,11.0,16.0,27,19799.731566977767,1187.9838940186662,18611.7476729591
32021,NV_N,1250,41.0,490.0,531,45927.21239762884,19509.879826512733,26417.33257111611
32001,NV_N,1300,54.0,290.0,344,47764.300893534,12639.168851827459,35125.132041706536
32003,NV_S,34000,676.0,199.0,875,1341755.0051573939,34530.459691550575,1307224.5454658433
32023,NV_S,60,1.0,2.0,3,2204.5061950861846,110.22530975430922,2094.280885331875
32007,NV_N,3050,247.0,841.0,1088,112062.39825021438,39975.04567089614,72087.35257931823
32031,NV_N,2400,126.0,463.0,589,210652.8141971243,51697.71148421092,158955.1027129134
32031,NV_N,25000,1337.0,4900.0,6237,805143.7235139871,200867.2561422695,604276.4673717177
32003,NV_S,22800,0.0,0.0,0,2264925.994507065,0.0,2264925.994507065
32009,NV_N,310,4.0,13.0,17,21022.189220425767,1152.8297314427032,19869.359488983064
32007,NV_N,2200,128.0,410.0,538,80332.93151229697,19645.05325164353,60687.87826065344
32023,NV_N,590,19.0,68.0,87,21811.456870518352,3216.265674127282,18595.191196391068
32031,NV_N,15600,1115.0,4085.0,5200,735924.043396672,245308.01446555732,490616.0289311147
32007,NV_N,8100,465.0,2544.0,3009,293934.1593448246,109191.09697142929,184743.0623733953
32017,NV_S,50,1.0,2.0,3,2199.970174108641,131.99821044651844,2067.9719636621226
32510,NV_N,44500,1687.0,2461.0,4148,2815848.4223346217,262475.0394571688,2553373.3828774528
32023,NV_N,2900,37.0,118.0,155,106551.13276249892,5694.974337305976,100856.15842519295
32017,NV_S,760,10.0,31.0,41,27579.007543465024,1487.8148806342974,26091.192662830726
32003,NV_S,45000,1702.0,9740.0,11442,1653379.6463146384,420399.3314029354,1232980.314911703
32027,NV_N,200,0.0,0.0,0,21047.137335802254,0.0,21047.137335802254
32033,NV_N,580,23.0,86.0,109,21178.68194415102,3980.131606745623,17198.550337405395
32033,NV_N,580,27.0,37.0,64,20915.59272745349,2307.927473374178,18607.665254079315
32007,NV_N,110,3.0,4.0,7,798.3396920476717,50.8034349484882,747.5362570991836
32510,NV_N,5400,0.0,0.0,0,879353.0267066002,0.0,879353.0267066002
32005,NV_N,1700,43.0,60.0,103,47809.66110330943,2896.7029962593365,44912.95810705009
32013,NV_N,450,11.0,16.0,27,32557.290566319112,1953.4374339791468,30603.853132339966
32013,NV_N,240,6.0,9.0,15,8763.592528614216,547.7245330383885,8215.867995575827
32013,NV_N,6600,367.0,444.0,811,74844.34612946922,9196.782531969628,65647.5635974996
32003,NV_S,7800,100.0,320.0,420,330812.00989225396,17812.954378813676,312999.0555134403
32033,NV_N,5350,135.0,189.0,324,196568.46906185144,11904.333453465397,184664.13560838604
32017,NV_S,2850,154.0,479.0,633,107299.57622379361,23831.800613916264,83467.77560987735
32001,NV_N,670,46.0,46.0,92,35101.998334721065,4819.975890737818,30282.022443983245
32001,NV_N,960,25.0,35.0,60,36578.473162911505,2286.154572681969,34292.31859022954
32013,NV_N,260,7.0,9.0,16,9552.8601787068,587.8683186896492,8964.991860017151
32017,NV_S,2200,28.0,89.0,117,80831.89381982677,4298.78708041806,76533.10673940871
32003,NV_S,15000,343.0,103.0,446,44226.204531049996,1314.9924813898865,42911.21204966011
32007,NV_N,1600,87.0,318.0,405,58786.83186896492,14880.416816831745,43906.415052133176
32005,NV_N,3400,56.0,25.0,81,123379.77058918563,2939.341593448246,120440.42899573738
32031,NV_N,350,9.0,12.0,21,12859.619471336076,771.5771682801645,12088.042303055912
32031,NV_N,7500,0.0,0.0,0,57834.267463680764,0.0,57834.267463680764
32003,NV_S,143000,4491.0,25698.0,30189,9827062.64679931,2074609.7499596109,7752452.896839699
32013,NV_N,530,13.0,19.0,32,3485.9321212422487,210.47137335802256,3275.4607478842263
32003,NV_S,6000,0.0,0.0,0,134719.8230330446,0.0,134719.8230330446
32019,NV_N,9050,774.0,3402.0,4176,330460.46826649434,152486.50999788733,177973.958268607
32017,NV_S,1550,110.0,431.0,541,56949.74337305977,19877.297525693764,37072.445847366005
32031,NV_N,101000,3843.0,5604.0,9447,6574282.0038028015,614923.1890091591,5959358.814793643
32510,NV_N,10100,116.0,33.0,149,160348.3415561659,2365.534939788982,157982.8066163769
32017,NV_S,1550,110.0,431.0,541,57301.28499881939,19999.99689313632,37301.288105683074
32510,NV_N,2500,133.0,486.0,619,183141.84696832244,45345.921309356636,137795.9256589658
32013,NV_N,2250,56.0,79.0,135,82668.98231573192,4960.1389389439155,77708.843376788
32003,NV_S,2250,88.0,21.0,109,21432.69911889346,1038.2952017597277,20394.40391713373
32029,NV_N,26000,1484.0,8110.0,9594,642754.1725179267,237176.28965911493,405577.88285881176
32019,NV_N,27700,699.0,978.0,1677,2374743.0623733955,143770.54568953734,2230972.5166838584
32013,NV_N,3000,141.0,440.0,581,110225.30975430923,21346.968322417888,88878.34143189134
32003,NV_S,58000,1150.0,330.0,1480,1565380.8393502927,39944.20072824885,1525436.638622044
32017,NV_S,1550,110.0,431.0,541,56949.74337305977,19877.297525693764,37072.445847366005
32005,NV_N,4600,115.0,161.0,276,338024.28324654826,20281.456994792898,317742.82625175535
32033,NV_N,580,27.0,37.0,64,21310.226552499782,2351.4732747585967,18958.753277741183
32013,NV_N,440,0.0,0.0,0,40116.569525395505,0.0,40116.569525395505
32031,NV_N,40500,1237.0,4534.0,5771,2222877.0800452363,316746.26244298904,1906130.8176022472
32510,NV_N,2500,133.0,486.0,619,68040.31466315384,16846.781910596892,51193.532752556945
32005,NV_N,1500,38.0,53.0,91,55112.654877154615,3343.5010625473797,51769.153814607234
32031,NV_N,16600,1237.0,4534.0,5771,448022.7919519803,155755.39351535414,292267.3984366262
32023,NV_S,3850,307.0,648.0,955,141455.81418469685,35088.390271788434,106367.42391290842
32023,NV_N,60,1.0,2.0,3,2190.898132153554,109.54490660767769,2081.3532255458763
32013,NV_N,2250,56.0,79.0,135,82668.98231573192,4960.1389389439155,77708.843376788
32003,NV_S,48500,1702.0,9740.0,11442,3486952.725962196,822633.259597102,2664319.4663650943
32023,NV_N,1550,20.0,63.0,83,56949.74337305977,3049.5669032025553,53900.176469857215
32031,NV_N,49500,2812.0,15366.0,18178,1796264.3071072614,659646.3146382989,1136617.9924689624
32033,NV_N,1400,35.0,49.0,84,100019.26255483615,6001.155753290169,94018.10680154599
32003,NV_S,48500,1702.0,9740.0,11442,1902974.2006039743,448944.96501671494,1454029.2355872593
32027,NV_N,9800,559.0,3054.0,3613,357846.69491841376,131928.58252451316,225918.1123939006
32027,NV_N,9500,559.0,3054.0,3613,349046.81422197924,132748.01471410642,216298.7995078728
32015,NV_N,620,35.0,57.0,92,44997.32809723241,6677.0228789441635,38320.305218288246
32027,NV_N,9650,559.0,3054.0,3613,352369.4495880299,131928.58252451316,220440.86706351672
32031,NV_N,530,13.0,28.0,41,31012.775423465522,2399.1014950228046,28613.673928442717
32033,NV_N,580,27.0,37.0,64,36569.40112095642,4035.2442616227772,32534.15685933364
32001,NV_N,840,46.0,46.0,92,39245.653497707135,4298.333478320305,34947.32001938683
32033,NV_N,580,27.0,37.0,64,26966.64471149664,2975.629761268595,23991.014950228044
32003,NV_S,5950,81.0,27.0,108,167333.813861583,3037.3196465631877,164296.49421501983
32011,NV_N,900,23.0,32.0,55,32659.351038313845,1995.8492301191793,30663.501808194666
32021,NV_N,5000,126.0,176.0,302,183708.84959051537,11096.014515267128,172612.83507524824
32031,NV_N,16600,1237.0,4534.0,5771,286132.2032634496,99474.03283333541,186658.1704301142
32001,NV_N,2200,185.0,839.0,1024,80831.89381982677,37623.57239613755,43208.32142368922
32031,NV_N,4600,0.0,0.0,0,5216.424124175128,0.0,5216.424124175128
32001,NV_N,2200,56.0,78.0,134,43409.72075509215,2644.0466278101585,40765.67412728199
32001,NV_N,1400,0.0,0.0,0,9208.122584413486,0.0,9208.122584413486
32017,NV_S,50,1.0,2.0,3,1814.4083910174359,108.86450346104616,1705.5438875563898
32013,NV_N,2250,56.0,79.0,135,82668.98231573192,4960.1389389439155,77708.843376788
32031,NV_N,79000,2993.0,4364.0,7357,1146706.1031230194,106788.8202617222,1039917.2828612973
32023,NV_S,3850,307.0,648.0,955,139709.44610834256,34655.20026843302,105054.24583990953
32011,NV_N,8700,497.0,2716.0,3213,317680.2291622653,117322.5949768228,200357.63418544253
32003,NV_S,116000,0.0,0.0,0,5077621.882262294,0.0,5077621.882262294
32003,NV_S,9900,0.0,0.0,0,7357947.66798812,0.0,7357947.66798812
32005,NV_N,17600,943.0,3457.0,4400,1085741.9811848337,271435.4952962084,814306.4858886253
32001,NV_N,670,46.0,46.0,92,56983.76353039134,7824.636186262692,49159.12734412865
32033,NV_N,2100,52.0,73.0,125,77157.71682801646,4592.721239762885,72564.99558825357
32019,NV_N,200,7.0,23.0,30,1769.0481812419998,265.3572271863,1503.6909540556999
32023,NV_N,60,1.0,2.0,3,3388.4076702250613,169.42038351125308,3218.9872867138083
32017,NV_S,760,10.0,31.0,41,27579.007543465024,1487.8148806342974,26091.192662830726
32027,NV_N,9650,559.0,3054.0,3613,352369.4495880299,131928.58252451316,220440.86706351672
32003,NV_S,4800,62.0,198.0,260,174183.20553767384,9434.923633290666,164748.28190438318
32017,NV_S,1550,110.0,431.0,541,56246.66012154051,19631.898790808656,36614.76133073185
32031,NV_N,22600,1237.0,4534.0,5771,1850379.0373693565,472501.6559583432,1377877.3814110132
32003,NV_S,54000,1702.0,9740.0,11442,4066089.2042700737,861559.1236158923,3204530.0806541815
32003,NV_S,26500,583.0,177.0,760,769309.1577913928,22063.206034772018,747245.9517566208
32007,NV_N,280,7.0,10.0,17,12510.34585606522,759.5567126896741,11750.789143375545
32017,NV_S,50,1.0,2.0,3,1814.4083910174359,108.86450346104616,1705.5438875563898
32007,NV_N,5850,333.0,1822.0,2155,213612.5678849715,78689.7579131818,134922.8099717897
32001,NV_N,1300,54.0,290.0,344,135332.185865013,35810.97841351113,99521.20745150186
32031,NV_N,820,15.0,12.0,27,45936.284439583935,1512.53619496191,44423.748244622024
32031,NV_N,16800,638.0,931.0,1569,849687.4495134652,79354.7385884897,770332.7109249755
32001,NV_N,9350,236.0,330.0,566,570438.658083438,34531.36689574608,535907.2911876919
32031,NV_N,1750,0.0,0.0,0,121055.05983819455,0.0,121055.05983819455
32009,NV_N,2900,37.0,118.0,155,213759.98856674167,11425.102837187917,202334.88572955376
32003,NV_S,13100,146.0,538.0,684,710091.4039295613,37076.52826624579,673014.8756633154
32001,NV_N,9750,556.0,3039.0,3595,358232.256701505,132086.66285558057,226145.59384592442
32003,NV_S,11100,0.0,0.0,0,289511.5388917196,0.0,289511.5388917196
32009,NV_N,2650,175.0,463.0,638,100370.80418059578,24164.744553667966,76206.0596269278
32003,NV_S,10000,0.0,0.0,0,217729.0069220923,0.0,217729.0069220923
32001,NV_N,670,46.0,46.0,92,47562.44796003331,6530.96300346726,41031.48495656605
32007,NV_N,2300,58.0,82.0,140,177880.06263437186,10827.482073396548,167052.5805609753
32003,NV_S,10200,0.0,0.0,0,1256160.2893111464,0.0,1256160.2893111464
32031,NV_N,7000,181.0,60.0,241,336572.7565337343,11587.719189232854,324985.03734450147
32023,NV_S,2900,37.0,119.0,156,110497.47101296185,5944.00188897312,104553.46912398873
32019,NV_N,1400,35.0,49.0,84,51755.99935377236,3105.3599612263415,48650.639392546014
32003,NV_S,54000,1077.0,308.0,1385,2743385.4872183627,70362.75740365616,2673022.7298147064
32027,NV_N,9450,539.0,2944.0,3483,345066.45581418474,127181.6365715138,217884.81924267096
32005,NV_N,6750,170.0,238.0,408,445493.96025699977,26927.634931089764,418566.32532591
32017,NV_S,50,8.0,13.0,21,1825.7484434612948,766.8143462537438,1058.934097207551
32003,NV_S,58000,1150.0,330.0,1480,1026047.94512036,26181.913082381598,999866.0320379784
32003,NV_S,25000,786.0,4500.0,5286,1247405.7688244872,263751.47576024954,983654.2930642377
32015,NV_N,180,5.0,6.0,11,6613.518585258554,404.15946909913384,6209.3591161594195
32510,NV_N,4700,251.0,921.0,1172,172686.31861508446,43061.35434401681,129624.96427106764
32003,NV_S,40500,955.0,270.0,1225,1671750.5312736898,50565.293847167166,1621185.2374265227
32023,NV_N,60,6.0,14.0,20,2177.2900692209228,725.7633564069744,1451.5267128139485
32001,NV_N,1400,35.0,49.0,84,50803.434948488204,3048.2060969092922,47755.22885157891
32001,NV_N,210,5.0,7.0,12,7763.399903065853,443.6228516037631,7319.777051462091
32003,NV_S,17500,0.0,0.0,0,8704057.253283955,0.0,8704057.253283955
32007,NV_N,3050,247.0,841.0,1088,112062.39825021438,39975.04567089614,72087.35257931823
32021,NV_N,270,0.0,0.0,0,367.41769918103074,0.0,367.41769918103074
32023,NV_N,270,0.0,0.0,0,149232.8221506953,0.0,149232.8221506953
32007,NV_N,9300,497.0,2716.0,3213,613791.6785763109,212055.12508233188,401736.553493979
32031,NV_N,3800,0.0,0.0,0,350770.5021934458,0.0,350770.5021934458
32031,NV_N,24000,809.0,2965.0,3774,1469670.796724123,231105.73278486833,1238565.0639392547
32007,NV_N,8200,465.0,2544.0,3009,297562.9761268595,109191.09697142929,188371.8791554302
32019,NV_N,3700,93.0,131.0,224,134266.22093529024,8128.549591758112,126137.67134353213
32017,NV_S,810,34.0,47.0,81,29209.707084891947,2920.9707084891943,26288.736376402754
32013,NV_N,2250,56.0,79.0,135,82668.98231573192,4960.1389389439155,77708.843376788
32033,NV_N,580,27.0,37.0,64,20915.59272745349,2307.927473374178,18607.665254079315
32003,NV_S,7800,100.0,320.0,420,666931.1643282339,35911.6780792126,631019.4862490214
32510,NV_N,6200,67.0,16.0,83,224986.64048616204,3011.9179290889433,221974.7225570731
32003,NV_S,3900,50.0,161.0,211,299853.66672051896,16222.85222513577,283630.8144953832
32027,NV_N,9650,559.0,3054.0,3613,350180.8194663651,131109.15033491992,219071.66913144517
32003,NV_S,48500,1702.0,9740.0,11442,1770975.990157456,417804.2738016827,1353171.7163557732
32003,NV_S,6150,0.0,0.0,0,278965.29011893074,0.0,278965.29011893074
32015,NV_N,590,19.0,68.0,87,21677.644251680813,3196.5339828749675,18481.110268805845
32005,NV_N,6200,98.0,137.0,235,478096.61103309435,18121.40380528664,459975.2072278077
32023,NV_S,3850,307.0,648.0,955,140582.6301465197,34871.79527011073,105710.83487640896
32003,NV_S,24400,532.0,4710.0,5242,896499.186001715,192600.35791069633,703898.8280910187
32031,NV_N,112000,2355.0,670.0,3025,1168479.0038152286,31559.365951259526,1136919.637863969
32015,NV_N,620,35.0,57.0,92,42466.228391763085,6301.440342003554,36164.78804975953
32017,NV_S,1550,110.0,431.0,541,56949.74337305977,19877.297525693764,37072.445847366005
32023,NV_S,2900,37.0,119.0,156,213102.26552499784,11463.43221444816,201638.83331054967
32001,NV_N,8950,510.0,2787.0,3297,361316.7509662346,133101.82435035481,228214.92661587978
32019,NV_N,5500,322.0,1600.0,1922,243244.12492077498,85002.7651086781,158241.35981209687
32031,NV_N,101000,3843.0,5604.0,9447,618486.4602880684,57849.91673605329,560636.5435520151
32031,NV_N,5200,0.0,0.0,0,15119465.122348292,0.0,15119465.122348292
32023,NV_S,4800,62.0,198.0,260,175271.8505722843,9493.891905998733,165777.9586662856
32017,NV_S,2200,28.0,89.0,117,80831.89381982677,4298.78708041806,76533.10673940871
32017,NV_S,1600,38.0,44.0,82,87091.60276883692,4463.444641902892,82628.15812693402
32017,NV_S,2850,154.0,479.0,633,104714.04426659376,23257.540358159247,81456.5039084345
32005,NV_N,11500,290.0,406.0,696,127802.39104229063,7734.822970907328,120067.5680713833
32001,NV_N,670,46.0,46.0,92,24465.02914238135,3359.3771359687826,21105.65200641257
32023,NV_S,2900,37.0,119.0,156,105235.68667901128,5660.9541799744,99574.73249903688
32017,NV_S,810,34.0,47.0,81,58970.540718555436,5897.054071855544,53073.486646699894
32003,NV_S,56500,662.0,201.0,863,1089212.0372326544,16636.9909403855,1072575.046292269
32031,NV_N,16600,1237.0,4534.0,5771,429198.30489517446,149211.04925000313,279987.25564517133
32027,NV_N,9250,527.0,2880.0,3407,339861.3717424534,125179.21011097718,214682.16163147625
32003,NV_S,42000,238.0,255.0,493,3105359.9612263413,36451.01097344253,3068908.950252899
32011,NV_N,3100,220.0,301.0,521,113899.48674611954,19142.462127331703,94757.02461878784
32007,NV_N,280,7.0,10.0,17,16701.629239315498,1014.0274895298694,15687.601749785628
32031,NV_N,47500,1809.0,2639.0,4448,312418.4448283147,29255.520896765134,283162.9239315496
32003,NV_S,48500,1702.0,9740.0,11442,3288955.410292418,775922.2227745536,2513033.1875178646
32023,NV_N,1550,20.0,63.0,83,56949.74337305977,3049.5669032025553,53900.176469857215
32015,NV_N,590,19.0,68.0,87,21677.644251680813,3196.5339828749675,18481.110268805845
32011,NV_N,7850,447.0,2444.0,2891,284862.1173897374,104909.09316862814,179953.02422110926
