LOAD_AREA,Total_VMT,HD_VMT,LD_VMT
CAN_BC,20.412094398946152,0.0,20.412094398946152
ID_E,5016832381.02887,684069227.0527048,4332763153.976164
ID_S_OR_E,12361983255.931004,1728937359.308785,10633045896.62222
MT_NW,961484.4905364932,238517.5910621746,722966.8994743187
MT_SW,60195538.54375086,8192611.816023961,52002926.7277269
NV_N,898.1321535536307,81.64837759578461,816.4837759578461
UT_N,122499.78251954218,7214.541364783079,115285.2411547591
WA_ID_AVA,3855774763.6298113,383325375.0605839,3472449388.569227
