FIPS,LOAD_AREA,AADT,AADT_SINGL,AADT_COMBI,AADTT,Total_VMT,HD_VMT,LD_VMT
31033,WY_SE,10900,328.0,1312.0,1640,111245.91447425654,16737.917407135847,94507.9970671207
31033,WY_SE,820,0.0,0.0,0,29942.274472765235,0.0,29942.274472765235
31033,WY_SE,10900,328.0,1312.0,1640,39554.1029241801,5951.25952253719,33602.84340164291
31157,WY_SE,3900,110.0,255.0,365,180442.914486684,16887.606099394783,163555.3083872892
31105,WY_SE,2175,58.0,232.0,290,49822.5204120944,6643.002721612587,43179.517690481814
31165,WY_SE,2175,58.0,232.0,290,37490.21337939777,4998.695117253035,32491.518262144735
31033,WY_SE,1197,26.0,4.0,30,86059.43119539687,2156.8779748219767,83902.55322057489
31033,WY_SE,820,0.0,0.0,0,29384.343892527373,0.0,29384.343892527373
31105,WY_SE,8210,204.0,4891.0,5095,513922.1047137336,318932.1709520673,194989.9337616663
31033,WY_SE,8210,204.0,4891.0,5095,124756.45295587012,77421.94004995837,47334.512905911746
31007,WY_SE,147,0.0,0.0,0,356335.29272869625,0.0,356335.29272869625
31157,WY_SE,147,0.0,0.0,0,100.01926255483615,0.0,100.01926255483615
31105,WY_SE,945,65.0,120.0,185,33863.664607851664,6629.394658679956,27234.269949171707
31105,WY_SE,855,60.0,110.0,170,30638.553692818175,6091.876172841041,24546.677519977136
31007,WY_SE,3040,86.0,389.0,475,11031.603017386009,1723.687971466564,9307.915045919444
31105,WY_SE,8665,204.0,4886.0,5090,452003.1503597748,265515.987920514,186487.1624392608
31105,WY_SE,124,0.0,0.0,0,337.4799607292431,0.0,337.4799607292431
56021,WY_SE,124,0.0,0.0,0,129676.67491021164,0.0,129676.67491021164
31105,WY_SE,8545,208.0,4982.0,5190,325586.5137261238,197752.37053699032,127834.14318913347
31033,WY_SE,10900,328.0,1312.0,1640,39554.1029241801,5951.25952253719,33602.84340164291
31007,WY_SE,275,15.0,45.0,60,18648.716243926083,4068.8108168566,14579.905427069483
31105,WY_SE,2125,57.0,243.0,300,73256.73878732897,10342.127828799385,62914.610958529585
31165,WY_SE,2125,57.0,243.0,300,56870.36300595276,8028.757130252154,48841.6058757006
31033,WY_SE,10900,328.0,1312.0,1640,42026.23435694136,6323.213242695764,35703.021114245596
