FIPS,LOAD_AREA,AADT,AADT_SINGL,AADT_COMBI,AADTT,Total_VMT,HD_VMT,LD_VMT
46081,WY_NE,6980,384.0,1124.0,1508,254874.48270719676,55064.57305479265,199809.9096524041
46103,WY_NE,19882,736.0,1511.0,2247,838722.0724023513,94789.68396982615,743932.3884325251
46103,WY_NE,18268,237.0,91.0,328,269308.1014577405,4835.398362061466,264472.703095679
46081,WY_NE,9750,0.0,0.0,0,289681.6396783775,0.0,289681.6396783775
46093,WY_NE,22920,871.0,2475.0,3346,1257983.7697441187,183648.0669094163,1074335.7028347023
46093,WY_NE,22070,795.0,2339.0,3134,1211330.793990083,172012.2658978215,1039318.5280922615
46103,WY_NE,2015,48.0,36.0,84,80889.72808729045,3372.0779947059045,77517.65009258455
46093,WY_NE,6368,0.0,0.0,0,895446.8291349249,0.0,895446.8291349249
46103,WY_NE,9886,247.0,1256.0,1503,363229.137410367,55222.88018690892,308006.2572234581
46033,WY_NE,990,39.0,49.0,88,45131.140716069945,4011.6569525395507,41119.48376353039
46081,WY_NE,7743,256.0,372.0,628,45659.13355785602,3703.2075260665865,41955.92603178943
46103,WY_NE,14080,113.0,56.0,169,153281.22087315298,1839.81010849168,151441.4107646613
46033,WY_NE,4406,141.0,674.0,815,159885.66741645645,29574.856773584204,130310.81064287224
46103,WY_NE,9252,259.0,259.0,518,241311.7799843414,13510.538481613581,227801.24150272782
46047,WY_NE,970,27.0,42.0,69,35639.516820559984,2535.182124349112,33104.33469621087
46103,WY_NE,9252,259.0,259.0,518,335738.12867386633,18797.270930940635,316940.8577429257
46103,WY_NE,760,0.0,0.0,0,200292.54228441473,0.0,200292.54228441473
46019,WY_NE,2950,0.0,0.0,0,61553.80466526651,0.0,61553.80466526651
46103,WY_NE,760,0.0,0.0,0,15513.191743199077,0.0,15513.191743199077
46103,WY_NE,1495,0.0,0.0,0,114604.83800812757,0.0,114604.83800812757
46081,WY_NE,1447,27.0,36.0,63,79091.64937179217,3443.520325102216,75648.12904668995
46081,WY_NE,2250,36.0,77.0,113,101550.16963475711,5100.075186101135,96450.09444865597
46103,WY_NE,9252,259.0,259.0,518,33573.81286738663,1879.7270930940635,31694.085774292565
46081,WY_NE,7905,458.0,577.0,1035,403394.01555917336,52816.29425727317,350577.7213019002
46103,WY_NE,6830,109.0,560.0,669,255593.44203213742,25035.433780307456,230558.00825182998
46093,WY_NE,22070,795.0,2339.0,3134,1226347.291436241,174144.6493593647,1052202.6420768762
46103,WY_NE,1740,0.0,0.0,0,161799.86826897983,0.0,161799.86826897983
46047,WY_NE,3734,123.0,474.0,597,133806.26840816732,21393.23573638883,112413.03267177849
46103,WY_NE,13833,263.0,429.0,692,508248.90327711985,25425.304783327327,482823.5984937925
46093,WY_NE,21850,721.0,2185.0,2906,797852.0697925858,106112.49953397045,691739.5702586153
46093,WY_NE,570,0.0,0.0,0,12927.65978599923,0.0,12927.65978599923
46033,WY_NE,534,3.0,14.0,17,24706.799060484424,786.5460375060584,23920.253022978366
46103,WY_NE,2857,54.0,77.0,131,127650.20753849405,5853.054668373371,121797.15287012068
46081,WY_NE,17050,494.0,2131.0,2625,622580.2192203015,95851.79328171798,526728.4259385834
46047,WY_NE,383,11.0,12.0,23,14072.097878633478,845.0607081163707,13227.037170517107
46033,WY_NE,665,3.0,13.0,16,24282.45429803522,584.2395019076143,23698.214796127606
46047,WY_NE,4640,176.0,654.0,830,170481.81241999826,30495.66903202555,139986.1433879727
46093,WY_NE,14970,644.0,1931.0,2575,359892.44037928595,61905.34629102614,297987.0940882598
46033,WY_NE,4406,141.0,674.0,815,76944.97744416966,14232.899822287398,62712.077621882265
46093,WY_NE,602,0.0,0.0,0,56252.103346713564,0.0,56252.103346713564
46047,WY_NE,239,12.0,35.0,47,8672.872109063343,1705.5438875563896,6967.328221506953
46103,WY_NE,3104,59.0,28.0,87,129534.24385151677,3630.631190425889,125903.61266109088
46093,WY_NE,21850,721.0,2185.0,2906,29733.61750779823,3954.5030882225014,25779.11441957573
46103,WY_NE,5205,0.0,0.0,0,92078.9578336461,0.0,92078.9578336461
46033,WY_NE,665,3.0,13.0,16,24282.45429803522,584.2395019076143,23698.214796127606
46103,WY_NE,2985,0.0,0.0,0,203777.3404004126,0.0,203777.3404004126
46093,WY_NE,558,0.0,0.0,0,74034.6663849777,0.0,74034.6663849777
46033,WY_NE,4406,141.0,674.0,815,67951.40865199399,12569.314128773287,55382.0945232207
46033,WY_NE,345,3.0,5.0,8,1643.1735991151654,38.10257621136615,1605.0710229037993
46047,WY_NE,5559,89.0,133.0,222,103384.53651807574,4128.686293760175,99255.85022431557
46047,WY_NE,4640,176.0,654.0,830,169429.45555320816,30307.424161457493,139122.03139175067
46033,WY_NE,980,14.0,12.0,26,35784.66949184138,949.3891905998732,34835.2803012415
46033,WY_NE,1429,57.0,110.0,167,75190.89813215355,8787.179837697442,66403.7182944561
46047,WY_NE,239,12.0,35.0,47,5962.599574981048,1172.5614226950179,4790.03815228603
46103,WY_NE,17935,0.0,0.0,0,386429.2971031603,0.0,386429.2971031603
46103,WY_NE,6612,152.0,754.0,906,352408.005766339,48288.21131644028,304119.79444989876
46103,WY_NE,15280,244.0,244.0,488,557948.7243217716,17819.304808182238,540129.4195135894
46019,WY_NE,1042,27.0,90.0,117,38048.59756173338,4272.25135769943,33776.34620403395
46103,WY_NE,15280,244.0,244.0,488,291103.6822548374,9297.028595573342,281806.6536592641
46033,WY_NE,1540,69.0,52.0,121,55883.778443337025,4390.868306262195,51492.91013707483
46019,WY_NE,2179,96.0,771.0,867,79566.11716604323,31658.47800961885,47907.63915642438
46081,WY_NE,7743,256.0,372.0,628,398639.35837051214,32331.850323735198,366307.50804677693
46081,WY_NE,14930,657.0,1911.0,2568,541782.3455578063,93188.0149626555,448594.3305951508
46103,WY_NE,995,29.0,20.0,49,36783.728112145356,1811.4599773820325,34972.268134763326
46103,WY_NE,19220,461.0,2383.0,2844,457707.1967390359,67727.32921570333,389979.8675233326
46047,WY_NE,1890,77.0,352.0,429,69013.29116283695,15664.92164489791,53348.369517939034
46033,WY_NE,940,8.0,7.0,15,40293.47434351971,642.9809735668039,39650.49336995291
46103,WY_NE,2015,48.0,36.0,84,26963.24269576348,1124.0259982353016,25839.21669752818
46047,WY_NE,383,11.0,12.0,23,608.0536120397181,36.514968869225896,571.5386431704923
46033,WY_NE,1429,57.0,110.0,167,51855.79181527832,6060.124025998236,45795.66778928008
46103,WY_NE,20676,289.0,372.0,661,581477.9723364857,18589.521170169137,562888.4511663166
46103,WY_NE,2610,50.0,50.0,100,95896.01948624903,3674.1769918103073,92221.84249443872
46081,WY_NE,14970,644.0,1916.0,2560,546629.0839723117,93478.3203052183,453150.7636670934
46103,WY_NE,2015,48.0,36.0,84,80889.72808729045,3372.0779947059045,77517.65009258455
46033,WY_NE,4406,141.0,674.0,815,161884.23825916214,29944.542483254005,131939.69577590813
46081,WY_NE,830,8.0,17.0,25,29177.95493804914,878.8540643990705,28299.10087365007
46033,WY_NE,610,4.0,0.0,4,415.04591944523844,2.721612586526154,412.3243068587123
46033,WY_NE,1603,55.0,104.0,159,71258.16794462326,7068.027887208421,64190.140057414836
46081,WY_NE,14970,644.0,1916.0,2560,546629.0839723117,93478.3203052183,453150.7636670934
46103,WY_NE,2857,54.0,77.0,131,1295.9411932842036,59.42187480582102,1236.5193184783825
46103,WY_NE,1740,29.0,22.0,51,32359.97365379597,948.4819864043645,31411.491667391605
46019,WY_NE,2179,96.0,771.0,867,119102.07600631316,47389.39875974002,71712.67724657315
46103,WY_NE,2857,54.0,77.0,131,111450.94262244151,5110.281233300608,106340.6613891409
46093,WY_NE,2199,53.0,194.0,247,68326.76438788572,7674.7206929548765,60652.04369493084
46093,WY_NE,2199,53.0,194.0,247,80296.41654342774,9019.197310698797,71277.21923272894
46103,WY_NE,12605,0.0,0.0,0,248717.9682354257,0.0,248717.9682354257
46081,WY_NE,830,8.0,17.0,25,30307.424161457493,912.8742217306474,29394.549939726847
46103,WY_NE,5990,0.0,0.0,0,137212.3665602048,0.0,137212.3665602048
46033,WY_NE,1603,55.0,104.0,159,58533.49509736911,5805.880050206917,52727.615047162195
46081,WY_NE,3745,101.0,876.0,977,136748.55841525097,35675.1245852337,101073.43383001727
46033,WY_NE,1429,57.0,110.0,167,3889.1843861458738,454.5093019498677,3434.675084196006
46033,WY_NE,6876,193.0,598.0,791,251076.92594479726,28883.340375557684,222193.58556923957
46093,WY_NE,14970,644.0,1931.0,2575,152784.52657611197,26280.571538643173,126503.9550374688
46103,WY_NE,6440,0.0,0.0,0,49660.35766214722,0.0,49660.35766214722
46033,WY_NE,730,1.0,7.0,8,37086.50751239639,406.4274795879056,36680.08003280849
46103,WY_NE,7678,169.0,653.0,822,280361.9309779164,30015.304410503686,250346.62656741272
46103,WY_NE,16694,217.0,200.0,417,98441.63445884649,2458.97697192638,95982.6574869201
46019,WY_NE,485,0.0,0.0,0,18369.75095380715,0.0,18369.75095380715
46033,WY_NE,4854,175.0,699.0,874,177243.6588912225,31914.082791703433,145329.57609951906
46033,WY_NE,1603,55.0,104.0,159,81801.46830377671,8113.807523581096,73687.66078019561
46033,WY_NE,1385,39.0,30.0,69,50887.351336572756,2535.182124349112,48352.16921222364
46103,WY_NE,13444,269.0,215.0,484,493956.35477897775,17783.01664036189,476173.3381386159
46033,WY_NE,7024,176.0,183.0,359,98769.13517342514,5048.1377459082605,93720.99742751688
46033,WY_NE,1429,57.0,110.0,167,22362.810220338775,2613.4284862117393,19749.381734127037
46081,WY_NE,1447,27.0,36.0,63,72199.84589956132,3143.4625374377074,69056.38336212361
46033,WY_NE,1335,23.0,19.0,42,49050.26284066761,1543.154336560329,47507.10850410728
46033,WY_NE,4406,141.0,674.0,815,92933.5441858153,17190.385499645818,75743.15868616948
46047,WY_NE,4640,176.0,654.0,830,169429.45555320816,30307.424161457493,139122.03139175067
46081,WY_NE,2250,36.0,77.0,113,82158.67995575827,4126.191482222526,78032.48847353575
46047,WY_NE,1890,77.0,352.0,429,69441.9451452148,15762.21929486622,53679.72585034859
46033,WY_NE,1335,23.0,19.0,42,47536.365839412436,1495.5261162961215,46040.83972311631
46047,WY_NE,2172,98.0,363.0,461,78817.90050579741,16728.845365180758,62089.055140616656
46033,WY_NE,1335,23.0,19.0,42,38150.20443163036,1200.2311506580338,36949.97328097232
46093,WY_NE,2199,53.0,194.0,247,80296.41654342774,9019.197310698797,71277.21923272894
46103,WY_NE,4860,0.0,0.0,0,39681.111511551324,0.0,39681.111511551324
46033,WY_NE,2182,52.0,31.0,83,79675.6620726509,3030.7424161457493,76644.91965650515
46033,WY_NE,7024,176.0,183.0,359,259667.2424720693,13271.716977145912,246395.5254949234
46019,WY_NE,195,0.0,0.0,0,290610.38997352956,0.0,290610.38997352956
46103,WY_NE,3104,59.0,28.0,87,112638.47291436241,3157.0706003703385,109481.40231399208
46033,WY_NE,4406,141.0,674.0,815,24982.135533821318,4621.071370872532,20361.064162948787
46047,WY_NE,4640,176.0,654.0,830,71560.26694172766,12800.65119862801,58759.61574309965
46033,WY_NE,720,4.0,4.0,8,31842.867262355998,353.8096362484,31489.0576261076
46103,WY_NE,9252,259.0,259.0,518,337836.491978078,18914.753874259015,318921.73810381896
46103,WY_NE,530,0.0,0.0,0,258439.795195546,0.0,258439.795195546
46047,WY_NE,4640,176.0,654.0,830,169429.45555320816,30307.424161457493,139122.03139175067
46103,WY_NE,39930,759.0,2196.0,2955,1403705.7116581954,103880.55041197014,1299825.1612462252
46033,WY_NE,1385,39.0,30.0,69,50259.11243118297,2503.883579604061,47755.22885157891
46033,WY_NE,1385,39.0,30.0,69,50887.351336572756,2535.182124349112,48352.16921222364
46103,WY_NE,9252,259.0,259.0,518,264393.7763306697,14802.85085811575,249590.92547255396
46103,WY_NE,9252,259.0,259.0,518,356721.761715983,19972.100364124424,336749.6613518586
46081,WY_NE,830,8.0,17.0,25,30119.179290889435,907.2041955087179,29211.975095380716
46047,WY_NE,1845,59.0,404.0,463,66951.66962854339,16801.421700821455,50150.24792772193
46047,WY_NE,239,12.0,35.0,47,8672.872109063343,1705.5438875563896,6967.328221506953
46103,WY_NE,16012,528.0,769.0,1297,439416.14574918913,35593.47620763791,403822.6695415512
46033,WY_NE,3492,77.0,84.0,161,125926.29276597861,5805.880050206917,120120.41271577169
46033,WY_NE,990,39.0,49.0,88,46927.405023177205,4171.324890949085,42756.08013222812
46103,WY_NE,19882,736.0,1511.0,2247,735009.1279655014,83068.37896280464,651940.7490026967
46033,WY_NE,345,3.0,5.0,8,12675.910621745561,293.9341593448246,12381.976462400737
46033,WY_NE,1603,55.0,104.0,159,58169.93301601899,5769.818683435446,52400.114332583544
46033,WY_NE,610,4.0,0.0,4,26286.2415648651,172.3687971466564,26113.872767718443
46019,WY_NE,1042,27.0,90.0,117,38048.59756173338,4272.25135769943,33776.34620403395
46093,WY_NE,3570,0.0,0.0,0,405649.5519902569,0.0,405649.5519902569
46103,WY_NE,530,0.0,0.0,0,143524.2397504567,0.0,143524.2397504567
46033,WY_NE,1624,21.0,11.0,32,59300.30944362286,1168.4790038152287,58131.83043980763
46081,WY_NE,20980,587.0,1175.0,1762,528169.746604198,44358.20274149652,483811.5438627015
46047,WY_NE,2290,69.0,348.0,417,83619.2787105273,15226.7420184672,68392.53669206011
46093,WY_NE,22570,745.0,2325.0,3070,824142.8473784284,112100.9544285235,712041.8929499049
46103,WY_NE,14535,0.0,0.0,0,250538.04665266507,0.0,250538.04665266507
46033,WY_NE,345,3.0,5.0,8,12597.664259882935,292.11975095380717,12305.544508929128
46081,WY_NE,17050,494.0,2131.0,2625,622580.2192203015,95851.79328171798,526728.4259385834
46033,WY_NE,1429,57.0,110.0,167,40188.238656840695,4696.5961201486325,35491.64253669206
46033,WY_NE,1429,57.0,110.0,167,51855.79181527832,6060.124025998236,45795.66778928008
46093,WY_NE,19830,813.0,2340.0,3153,728589.297475984,115846.800551779,612742.496924205
46103,WY_NE,6777,122.0,298.0,420,119888.39524277033,7430.0023612164,112458.39288155394
46047,WY_NE,2182,52.0,31.0,83,79675.6620726509,3030.7424161457493,76644.91965650515
46047,WY_NE,1890,77.0,352.0,429,69441.9451452148,15762.21929486622,53679.72585034859
46103,WY_NE,6440,0.0,0.0,0,65726.94396460662,0.0,65726.94396460662
46093,WY_NE,6450,135.0,71.0,206,235521.549206507,7522.083587060534,227999.46561944648
46103,WY_NE,6231,143.0,187.0,330,303837.42714404664,16091.534417835885,287745.89272621076
46103,WY_NE,39930,759.0,2196.0,2955,1041459.0763915643,77072.66643468752,964386.4099568768
46103,WY_NE,6231,143.0,187.0,330,282639.46711074107,14968.869225893846,267670.5978848472
46019,WY_NE,4617,83.0,582.0,665,169636.7517118819,24433.276995538545,145203.47471634333
46103,WY_NE,625,0.0,0.0,0,83916.38808455641,0.0,83916.38808455641
46033,WY_NE,3492,77.0,84.0,161,131470.21760473237,6061.484832291499,125408.73277244088
46093,WY_NE,6096,140.0,79.0,219,188030.7703779189,6755.042439757914,181275.727938161
46033,WY_NE,4406,141.0,674.0,815,152890.66946698647,28280.956789739896,124609.71267724657
46033,WY_NE,730,35.0,106.0,141,26324.797743174222,5084.652714777487,21240.145028396735
46047,WY_NE,4640,176.0,654.0,830,46303.70213876496,8282.774304994595,38020.927833770365
46033,WY_NE,6593,198.0,679.0,877,240743.18975480634,32023.62769831111,208719.56205649523
46047,WY_NE,2172,98.0,363.0,461,78817.90050579741,16728.845365180758,62089.055140616656
46033,WY_NE,1429,57.0,110.0,167,26251.994606484648,3067.937788161607,23184.056818323043
46033,WY_NE,345,3.0,5.0,8,3208.100836367704,74.39074403171487,3133.710092335989
46103,WY_NE,20676,289.0,372.0,661,473623.18714504084,15141.464824089378,458481.72232095146
46081,WY_NE,14970,644.0,1916.0,2560,546629.0839723117,93478.3203052183,453150.7636670934
46033,WY_NE,6876,193.0,598.0,791,249517.44193271777,28703.940745895834,220813.50118682193
46081,WY_NE,1600,48.0,109.0,157,67858.8738240521,6658.651993985112,61200.22183006699
46033,WY_NE,6876,193.0,598.0,791,132556.14102675632,15248.968521257162,117307.17250549915
46033,WY_NE,3492,77.0,84.0,161,120382.36792722483,5550.2752681223365,114832.09265910249
46033,WY_NE,1429,57.0,110.0,167,15232.638845738005,1780.1614326369818,13452.477413101024
46019,WY_NE,13564,434.0,502.0,936,307632.9426970062,21228.578174904,286404.36452210223
46081,WY_NE,14970,644.0,1916.0,2560,546629.0839723117,93478.3203052183,453150.7636670934
46103,WY_NE,19882,736.0,1511.0,2247,157824.04588216287,17836.76848894578,139987.27739321708
46081,WY_NE,6096,140.0,79.0,219,253011.99249381735,9089.505635850723,243922.48685796664
46019,WY_NE,2179,96.0,771.0,867,17296.981992618093,6882.277828178011,10414.704164440082
46103,WY_NE,610,4.0,0.0,4,29744.95756024209,195.04890203437435,29549.908658207714
46047,WY_NE,4640,176.0,654.0,830,169429.45555320816,30307.424161457493,139122.03139175067
46033,WY_NE,4854,175.0,699.0,874,177243.6588912225,31914.082791703433,145329.57609951906
46081,WY_NE,1854,19.0,52.0,71,67698.7522835448,2592.5627897150384,65106.18949382976
46033,WY_NE,990,39.0,49.0,88,36374.352218922046,3233.2757527930708,33141.07646612897
46019,WY_NE,485,0.0,0.0,0,12429.83148371382,0.0,12429.83148371382
46033,WY_NE,1429,57.0,110.0,167,59958.25928641555,7007.01840506046,52951.240881355094
46047,WY_NE,2290,69.0,348.0,417,92448.64354331589,16834.534653957522,75614.10888935837
46019,WY_NE,1475,0.0,0.0,0,145521.2229858203,0.0,145521.2229858203
46033,WY_NE,1385,39.0,30.0,69,27956.63128984553,1392.7852411547592,26563.84604869077
46033,WY_NE,534,3.0,14.0,17,29066.822424099322,925.3482794188923,28141.47414468043
46033,WY_NE,4406,141.0,674.0,815,22983.564691115615,4251.385661202729,18732.179029912884
46081,WY_NE,9750,0.0,0.0,0,597053.7611691749,0.0,597053.7611691749
46019,WY_NE,500,0.0,0.0,0,8845.24090621,0.0,8845.24090621
46047,WY_NE,1845,59.0,404.0,463,66951.66962854339,16801.421700821455,50150.24792772193
46093,WY_NE,23090,831.0,2563.0,3394,1267314.3648949258,186282.58789317362,1081031.7770017523
46103,WY_NE,530,0.0,0.0,0,86907.8939192464,0.0,86907.8939192464
46103,WY_NE,14080,113.0,56.0,169,670605.3413200442,8049.169224651099,662556.1720953932
46081,WY_NE,10730,397.0,1137.0,1534,389372.0407123417,55666.04943641493,333705.9912759268
46103,WY_NE,6830,109.0,560.0,669,254044.39086830628,24883.703878608623,229160.68698969766
46081,WY_NE,14930,657.0,1911.0,2568,545168.4852175426,93770.4400561721,451398.04516137054
46103,WY_NE,245,0.0,0.0,0,56510.88334348243,0.0,56510.88334348243
46033,WY_NE,3492,77.0,84.0,161,167901.72368797148,7741.173400275889,160160.5502876956
46047,WY_NE,2172,98.0,363.0,461,79310.51238395864,16833.400648713137,62477.111735245504
46033,WY_NE,4406,141.0,674.0,815,161884.23825916214,29944.542483254005,131939.69577590813
46033,WY_NE,534,3.0,14.0,17,23859.016739781528,759.5567126896741,23099.460027091853
46019,WY_NE,1042,27.0,90.0,117,38048.59756173338,4272.25135769943,33776.34620403395
46047,WY_NE,2290,69.0,348.0,417,125169.23086482658,22792.825009009906,102376.40585581667
46103,WY_NE,13040,0.0,0.0,0,254343.76825282414,0.0,254343.76825282414
46033,WY_NE,4406,141.0,674.0,815,159885.66741645645,29574.856773584204,130310.81064287224
46081,WY_NE,6980,384.0,1124.0,1508,253291.41138603404,54722.55707308587,198568.85431294818
46103,WY_NE,4830,57.0,59.0,116,146790.1748542881,3525.3955037468777,143264.77935054124
46033,WY_NE,3492,77.0,84.0,161,128302.26055401594,5915.424956814595,122386.83559720135
46081,WY_NE,7743,256.0,372.0,628,244100.7524823841,19797.91715858675,224302.83532379734
46033,WY_NE,3492,77.0,84.0,161,53063.28059950042,2446.502914238135,50616.777685262285
46019,WY_NE,13564,434.0,502.0,936,138434.8242136528,9552.8601787068,128881.96403494601
46103,WY_NE,995,29.0,20.0,49,6995.678352616601,344.5107932444356,6651.167559372166
46019,WY_NE,310,3.0,4.0,7,7804.224091863745,176.22441497756844,7627.9996768861765
46103,WY_NE,6612,152.0,754.0,906,337411.9204145799,46233.39381361304,291178.52660096687
46103,WY_NE,32190,644.0,2125.0,2769,1168116.1221370252,100481.9366945456,1067634.1854424796
46103,WY_NE,760,0.0,0.0,0,118417.36363975295,0.0,118417.36363975295
46103,WY_NE,9886,247.0,1256.0,1503,363229.137410367,55222.88018690892,308006.2572234581
46081,WY_NE,7743,256.0,372.0,628,207222.22153180809,16806.86492599451,190415.35660581358
46081,WY_NE,1447,27.0,36.0,63,67605.31025140741,2943.424012328035,64661.88623907938
46033,WY_NE,1540,69.0,52.0,121,56582.32567387874,4445.754160090472,52136.571513788265
46103,WY_NE,16694,217.0,200.0,417,488421.9555842768,12200.308822250116,476221.6467620267
46103,WY_NE,9252,259.0,259.0,518,314754.4956317497,17622.441497756845,297132.0541339928
46033,WY_NE,1429,57.0,110.0,167,51855.79181527832,6060.124025998236,45795.66778928008
46081,WY_NE,6096,140.0,79.0,219,186648.19118396362,6705.373010053811,179942.8181739098
46103,WY_NE,6612,152.0,754.0,906,230939.71441709026,31644.18954353959,199295.52487355066
46047,WY_NE,239,12.0,35.0,47,11166.322840419054,2195.887755228852,8970.435085190202
46093,WY_NE,22920,871.0,2475.0,3346,1257983.7697441187,183648.0669094163,1074335.7028347023
46047,WY_NE,1306,47.0,212.0,259,47688.54934320902,9457.376937129507,38231.17240607952
46033,WY_NE,4406,141.0,674.0,815,152890.66946698647,28280.956789739896,124609.71267724657
46081,WY_NE,830,8.0,17.0,25,32566.3626082742,980.9145363938012,31585.4480718804
46033,WY_NE,835,15.0,6.0,21,30300.620129991177,762.0515242273231,29538.568605763856
46103,WY_NE,5990,0.0,0.0,0,129061.13686355898,0.0,129061.13686355898
46103,WY_NE,7990,0.0,0.0,0,170341.19576969443,0.0,170341.19576969443
46103,WY_NE,7034,127.0,239.0,366,127625.48622416644,6640.734711123815,120984.75151304262
46081,WY_NE,2250,36.0,77.0,113,89813.21535536308,4510.619260069346,85302.59609529373
46033,WY_NE,4406,141.0,674.0,815,158886.38199510358,29390.013918749304,129496.36807635428
46033,WY_NE,1335,23.0,19.0,42,3027.794002510346,95.25644052841538,2932.537561981931
46033,WY_NE,4406,141.0,674.0,815,161884.23825916214,29944.542483254005,131939.69577590813
46103,WY_NE,2650,0.0,0.0,0,375639.2372028285,0.0,375639.2372028285
46081,WY_NE,20980,587.0,1175.0,1762,237914.30027216126,19981.172406079513,217933.12786608175
46033,WY_NE,2380,95.0,100.0,195,87445.41240508531,7164.6451340301,80280.76727105521
46033,WY_NE,2380,95.0,100.0,195,87445.41240508531,7164.6451340301,80280.76727105521
46103,WY_NE,3515,28.0,25.0,53,224812.0036785266,3389.7684765183244,221422.23520200828
46047,WY_NE,1890,77.0,352.0,429,69013.29116283695,15664.92164489791,53348.369517939034
46081,WY_NE,14750,398.0,1106.0,1504,538595.790821082,54918.51317931575,483677.27764176624
46103,WY_NE,13444,269.0,215.0,484,365893.5961325761,13172.604918786585,352720.99121378956
46047,WY_NE,4640,176.0,654.0,830,170481.81241999826,30495.66903202555,139986.1433879727
46019,WY_NE,435,0.0,0.0,0,207084.09969304188,0.0,207084.09969304188
46081,WY_NE,2566,38.0,90.0,128,97771.21055836555,4877.129755054867,92894.08080331069
46033,WY_NE,2182,52.0,31.0,83,7423.198329750085,282.36730585208846,7140.831023897997
46047,WY_NE,2182,52.0,31.0,83,3464.159220550039,131.77140939764126,3332.387811152398
46047,WY_NE,239,12.0,35.0,47,8781.283010426634,1726.8631861508445,7054.419824275789
46081,WY_NE,2250,36.0,77.0,113,82158.67995575827,4126.191482222526,78032.48847353575
46093,WY_NE,22920,871.0,2475.0,3346,249517.44193271777,36426.06285806604,213091.37907465175
46081,WY_NE,6096,140.0,79.0,219,222595.25022680106,7996.778182360471,214598.4720444406
46103,WY_NE,6010,0.0,0.0,0,434820.7028968397,0.0,434820.7028968397
46033,WY_NE,3492,77.0,84.0,161,132262.2068674115,6097.999801160725,126164.20706625078
46093,WY_NE,4910,39.0,403.0,442,151448.66839822536,13633.464650105012,137815.20374812034
46047,WY_NE,1845,59.0,404.0,463,66951.66962854339,16801.421700821455,50150.24792772193
46103,WY_NE,19360,581.0,910.0,1491,136116.91749412802,10482.971280152113,125633.94621397591
46033,WY_NE,1429,57.0,110.0,167,52179.89051412381,6097.999801160725,46081.89071296308
46033,WY_NE,1603,55.0,104.0,159,58533.49509736911,5805.880050206917,52727.615047162195
46103,WY_NE,70,0.0,0.0,0,7048.976599102738,0.0,7048.976599102738
46103,WY_NE,300,0.0,0.0,0,113899.48674611954,0.0,113899.48674611954
46033,WY_NE,1691,25.0,25.0,50,60979.77121055837,1803.0683385735767,59176.702871984795
46081,WY_NE,3745,101.0,876.0,977,136748.55841525097,35675.1245852337,101073.43383001727
46093,WY_NE,1410,0.0,0.0,0,62998.527346614144,0.0,62998.527346614144
46081,WY_NE,1600,48.0,109.0,157,67858.8738240521,6658.651993985112,61200.22183006699
46103,WY_NE,645,0.0,0.0,0,102108.10021499498,0.0,102108.10021499498
46033,WY_NE,4406,141.0,674.0,815,160884.9528378093,29759.699628419105,131125.2532093902
46033,WY_NE,730,1.0,7.0,8,5960.331564492277,65.31870207662769,5895.01286241565
46103,WY_NE,2857,54.0,77.0,131,6479.705966421017,297.10937402910514,6182.596592391912
46033,WY_NE,205,0.0,0.0,0,5114.363652180397,0.0,5114.363652180397
46033,WY_NE,730,1.0,7.0,8,27649.31586861695,303.00620129991177,27346.30966731704
46033,WY_NE,4406,141.0,674.0,815,160884.9528378093,29759.699628419105,131125.2532093902
46103,WY_NE,14080,113.0,56.0,169,124540.9919594368,1494.84571314949,123046.1462462873
46103,WY_NE,13040,0.0,0.0,0,591497.135471684,0.0,591497.135471684
46103,WY_NE,2857,54.0,77.0,131,41470.118185094514,1901.4999937862726,39568.61819130824
46103,WY_NE,9886,247.0,1256.0,1503,295964.4823343731,44996.4208930369,250968.0614413362
46103,WY_NE,14080,113.0,56.0,169,303369.08297811524,3641.2908397231163,299727.7921383921
46103,WY_NE,995,29.0,20.0,49,6544.344265351014,322.28429045447206,6222.0599748965415
46047,WY_NE,1890,77.0,352.0,429,69870.59912759268,15859.51694483453,54011.08218275815
46019,WY_NE,3278,131.0,613.0,744,118952.61411510309,26998.396858339445,91954.21725676364
46081,WY_NE,14930,657.0,1911.0,2568,37247.536257099186,6406.676028682566,30840.86022841662
46103,WY_NE,13444,269.0,215.0,484,493956.35477897775,17783.01664036189,476173.3381386159
46081,WY_NE,3745,101.0,876.0,977,136748.55841525097,35675.1245852337,101073.43383001727
46103,WY_NE,338,6.0,11.0,17,2606.3976536965465,131.09100625100973,2475.306647445537
46033,WY_NE,345,3.0,5.0,8,17214.199609777923,399.1698460238359,16815.029763754086
46033,WY_NE,1540,69.0,52.0,121,56233.05205860788,4418.311233176333,51814.740825431545
46033,WY_NE,1335,23.0,19.0,42,47839.14523966347,1505.051760348963,46334.093479314506
46019,WY_NE,11849,355.0,510.0,865,59122.04381920539,4316.023960132726,54806.019859072665
46033,WY_NE,730,1.0,7.0,8,26324.797743174222,288.49093417177227,26036.30680900245
46103,WY_NE,6612,152.0,754.0,906,295422.88142965443,40479.904805696744,254942.9766239577
46103,WY_NE,19220,461.0,2383.0,2844,518734.8229709074,76757.63977779711,441977.1831931103
46081,WY_NE,1600,48.0,109.0,157,69310.40053686604,6801.083052679981,62509.31748418606
46081,WY_NE,4728,213.0,307.0,520,200522.97215007394,22054.133992816933,178468.838157257
