FIPS,LOAD_AREA,AADT,AADT_SINGL,AADT_COMBI,AADTT,Total_VMT,HD_VMT,LD_VMT
48141,NM_S_TX_EPE,421,37.0,55.0,92,11839.921955584277,2587.3463655908636,9252.575589993414
48141,NM_S_TX_EPE,4882,429.0,120.0,549,178266.0780195608,20046.717909205017,158219.3601103558
48141,NM_S_TX_EPE,9297,322.0,357.0,679,341588.2349286043,24947.66177439199,316640.57315421227
48141,NM_S_TX_EPE,11536,400.0,39.0,439,41862.03039755428,1593.0505673133086,40268.97983024097
48141,NM_S_TX_EPE,22159,542.0,149.0,691,10051.36888413884,313.43904954826206,9737.929834590577
48141,NM_S_TX_EPE,23539,816.0,334.0,1150,395061.57182447467,19300.769259447974,375760.8025650267
48141,NM_S_TX_EPE,1931,135.0,314.0,449,74451.9803149117,17311.72406079511,57140.2562541166
48141,NM_S_TX_EPE,6964,0.0,0.0,0,1116665.8505971392,0.0,1116665.8505971392
48141,NM_S_TX_EPE,11536,400.0,39.0,439,26163.768998471423,995.6566045708179,25168.112393900607
48141,NM_S_TX_EPE,12156,255.0,182.0,437,441118.96802415897,15857.92933749239,425261.0386866666
48141,NM_S_TX_EPE,881,22.0,4.0,26,32369.499297848808,955.28601787068,31414.21327997813
48229,NM_S_TX_EPE,2658,155.0,364.0,519,194113.57450880486,37902.53768625648,156211.03682254837
48141,NM_S_TX_EPE,1297,45.0,2.0,47,47654.07558377969,1726.8631861508445,45927.21239762884
48141,NM_S_TX_EPE,21112,843.0,1113.0,1956,23941.118719475067,2218.1142580188152,21723.00446145625
48141,NM_S_TX_EPE,27808,0.0,0.0,0,6691603.4647743795,0.0,6691603.4647743795
48141,NM_S_TX_EPE,10049,243.0,73.0,316,369218.0459070178,11610.399294120572,357607.6466128972
48141,NM_S_TX_EPE,5264,0.0,0.0,0,1337146.4078442096,0.0,1337146.4078442096
48141,NM_S_TX_EPE,51255,2327.0,1635.0,3962,1871574.7293921732,144672.306659873,1726902.4227323001
48141,NM_S_TX_EPE,2359,88.0,19.0,107,118775.25569488114,5387.432115028521,113387.82357985261
48141,NM_S_TX_EPE,8892,307.0,10.0,317,681649.6451961674,24300.82518299427,657348.8200131732
48141,NM_S_TX_EPE,9789,443.0,433.0,876,261978.34516012776,23443.97082033629,238534.37433979148
48141,NM_S_TX_EPE,71608,3117.0,2190.0,5307,1705280.7983396922,126381.48247107511,1578899.315868617
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,13165,656.0,1562.0,2218,483705.400971827,81493.24567835261,402212.1552934744
48141,NM_S_TX_EPE,32835,631.0,41.0,672,141493.23635776158,2895.795792063828,138597.44056569776
48141,NM_S_TX_EPE,51230,1929.0,3292.0,5221,1870661.8551704427,190644.6524662284,1680017.2027042143
48141,NM_S_TX_EPE,23920,755.0,540.0,1295,878863.1364410255,47580.592043943485,831282.5443970821
48141,NM_S_TX_EPE,3241,294.0,948.0,1242,119080.07630457207,45633.278238284016,73446.79806628806
48141,NM_S_TX_EPE,51255,2327.0,1635.0,3962,1859950.0416319733,143773.7209042216,1716176.3207277518
48141,NM_S_TX_EPE,69432,3081.0,2162.0,5243,2535307.3185280925,191447.98178135138,2343859.336746741
48141,NM_S_TX_EPE,166997,4024.0,9636.0,13660,189375.4737967117,15490.511638311358,173884.96215840036
48141,NM_S_TX_EPE,71608,3117.0,2190.0,5307,2257466.9616115927,167305.0101283756,2090161.951483217
48141,NM_S_TX_EPE,6729,474.0,311.0,785,491418.4510420421,57328.501124684655,434089.9499173575
48141,NM_S_TX_EPE,31757,1281.0,900.0,2181,698644.5281916811,47981.34949730946,650663.1786943717
48141,NM_S_TX_EPE,28084,1105.0,776.0,1881,50955.84525333367,3412.9021835037966,47542.94306982987
48141,NM_S_TX_EPE,21522,837.0,413.0,1250,366090.91304509924,21262.598332235575,344828.31471286365
48141,NM_S_TX_EPE,23965,655.0,985.0,1640,880516.5160873402,60256.50266568904,820260.0134216512
48141,NM_S_TX_EPE,2468,0.0,0.0,0,137137.52221407535,0.0,137137.52221407535
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,9821,163.0,102.0,265,360840.9223656903,9736.569028297316,351104.35333739297
48141,NM_S_TX_EPE,20900,0.0,0.0,0,767902.9912883543,0.0,767902.9912883543
48141,NM_S_TX_EPE,23539,816.0,334.0,1150,16016.009668559784,782.4636186262692,15233.546049933515
48141,NM_S_TX_EPE,10128,149.0,28.0,177,312397.579131818,5459.554848571464,306938.02428324654
48229,NM_S_TX_EPE,2345,146.0,345.0,491,170723.35553705247,35746.34011458114,134977.01542247133
48229,NM_S_TX_EPE,17566,725.0,9723.0,10448,637437.9559322456,379138.7773870034,258299.17854524218
48141,NM_S_TX_EPE,11420,0.0,0.0,0,1603252.0784918042,0.0,1603252.0784918042
48141,NM_S_TX_EPE,2136,40.0,64.0,104,77995.97350466652,3797.556762399493,74198.41674226703
48141,NM_S_TX_EPE,12156,255.0,182.0,437,443875.96157431,15957.041395851717,427918.92017845827
48141,NM_S_TX_EPE,8947,152.0,30.0,182,328728.6154572682,6687.002125094759,322041.61333217344
48141,NM_S_TX_EPE,29723,968.0,627.0,1595,1071852.0045484484,57517.8800004971,1014334.1245479513
48141,NM_S_TX_EPE,555,83.0,156.0,239,20391.68230454721,8781.283010426634,11610.399294120574
48141,NM_S_TX_EPE,23965,655.0,985.0,1640,880516.5160873402,60256.50266568904,820260.0134216512
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48141,NM_S_TX_EPE,21523,612.0,644.0,1256,644349.9446978265,37601.79949544534,606748.1452023812
48141,NM_S_TX_EPE,20923,665.0,266.0,931,764002.6936508134,33995.43601724931,730007.2576335641
48141,NM_S_TX_EPE,28084,1105.0,776.0,1881,63694.80656666708,4266.127729379746,59428.678837287334
48141,NM_S_TX_EPE,1365,0.0,0.0,0,201538.81404799485,0.0,201538.81404799485
48141,NM_S_TX_EPE,3994,32.0,3.0,35,145840.78566368824,1278.0239104229063,144562.76175326534
48229,NM_S_TX_EPE,1627,127.0,295.0,422,118450.70339393789,30722.923683000485,87727.77971093741
48141,NM_S_TX_EPE,2243,375.0,138.0,513,82411.7899263052,18848.527967986876,63563.26195831832
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,6132,41.0,0.0,41,148809.61139349052,994.9762014241863,147814.63519206631
48141,NM_S_TX_EPE,4221,0.0,0.0,0,1532680.89092423,0.0,1532680.89092423
48141,NM_S_TX_EPE,9600,0.0,0.0,0,855674.9972038227,0.0,855674.9972038227
48141,NM_S_TX_EPE,6132,41.0,0.0,41,40331.57691973107,269.6664471149664,40061.91047261611
48141,NM_S_TX_EPE,5689,167.0,255.0,422,207733.65789702613,15409.316862813328,192324.3410342128
48141,NM_S_TX_EPE,2933,562.0,32.0,594,107763.61116979632,21824.611331353226,85938.9998384431
48141,NM_S_TX_EPE,1291,11.0,9.0,20,47140.824810170634,730.2993773845179,46410.52543278612
48229,NM_S_TX_EPE,18376,741.0,9954.0,10695,666831.3718667281,388101.9548386295,278729.41702809854
48141,NM_S_TX_EPE,31500,1028.0,1176.0,2204,1150221.5193806158,80478.99138777387,1069742.527992842
48141,NM_S_TX_EPE,16983,557.0,232.0,789,50072.908770054804,2326.2983583332298,47746.61041172157
48141,NM_S_TX_EPE,2884,0.0,0.0,0,378066.4620279121,0.0,378066.4620279121
48141,NM_S_TX_EPE,16983,557.0,232.0,789,73183.48204854164,3399.9745237177976,69783.50752482384
48229,NM_S_TX_EPE,1627,127.0,295.0,422,118450.70339393789,30722.923683000485,87727.77971093741
48141,NM_S_TX_EPE,13165,656.0,1562.0,2218,277682.7301875303,46783.15955609132,230899.57063143895
48141,NM_S_TX_EPE,29477,704.0,601.0,1305,254045.75167459954,11247.06401381933,242798.6876607802
48229,NM_S_TX_EPE,2345,146.0,345.0,491,170723.35553705247,35746.34011458114,134977.01542247133
48141,NM_S_TX_EPE,3958,71.0,55.0,126,145423.92533585196,4629.463009680988,140794.46232617096
48141,NM_S_TX_EPE,69432,3081.0,2162.0,5243,2535307.3185280925,191447.98178135138,2343859.336746741
48141,NM_S_TX_EPE,157472,4080.0,10688.0,14768,4607211.10517355,432072.3277865461,4175138.7773870034
48229,NM_S_TX_EPE,2345,146.0,345.0,491,170723.35553705247,35746.34011458114,134977.01542247133
48141,NM_S_TX_EPE,6913,232.0,130.0,362,252427.97979295862,13218.418730659774,239209.56106229883
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48141,NM_S_TX_EPE,63987,2033.0,2154.0,4187,72561.59357252042,4748.079958243752,67813.51361427667
48141,NM_S_TX_EPE,2949,70.0,3.0,73,3344.1814656940114,82.78238284017051,3261.399082853841
48141,NM_S_TX_EPE,16177,324.0,259.0,583,205461.79179042342,7404.600643742156,198057.19114668126
48141,NM_S_TX_EPE,8086,299.0,185.0,484,23840.872655871353,1427.0321995352133,22413.84045633614
48141,NM_S_TX_EPE,21334,397.0,86.0,483,24192.867883728733,547.7245330383885,23645.143350690345
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,80,1.0,0.0,1,2921.1975095380717,36.514968869225896,2884.682540668846
48141,NM_S_TX_EPE,16084,0.0,0.0,0,2243438.863136441,0.0,2243438.863136441
48141,NM_S_TX_EPE,22992,552.0,368.0,920,834337.5545254577,33385.11439472082,800952.4401307369
48141,NM_S_TX_EPE,30845,910.0,450.0,1360,902442.5074875415,39789.97601501237,862652.5314725292
48141,NM_S_TX_EPE,30809,585.0,564.0,1149,2242991.8382691042,83650.80405632123,2159341.034212783
48141,NM_S_TX_EPE,16177,324.0,259.0,583,590702.6513974674,21288.226850758696,569414.4245467087
48109,NM_S_TX_EPE,438,51.0,65.0,116,12218.679707209167,3235.997365379597,8982.68234182957
48141,NM_S_TX_EPE,19751,351.0,166.0,517,721207.1501360807,18878.23890538979,702328.9112306909
48141,NM_S_TX_EPE,23043,512.0,284.0,796,836188.2510842955,28885.38158499758,807302.8694992978
48141,NM_S_TX_EPE,165013,4176.0,10937.0,15113,4229038.727055812,387323.8004399319,3841714.9266158803
48141,NM_S_TX_EPE,20910,593.0,577.0,1170,147014.7078926765,8226.074042775299,138788.6338499012
48141,NM_S_TX_EPE,16084,0.0,0.0,0,29182.944561124437,0.0,29182.944561124437
48141,NM_S_TX_EPE,32141,611.0,482.0,1093,1173627.6144257896,39910.86097406391,1133716.7534517257
48141,NM_S_TX_EPE,165013,4176.0,10937.0,15113,1796405.8309617608,164526.92408067905,1631878.9068810819
48141,NM_S_TX_EPE,21573,1338.0,6470.0,7808,63606.127356556106,23021.213665229225,40584.91369132688
48229,NM_S_TX_EPE,2345,146.0,345.0,491,170723.35553705247,35746.34011458114,134977.01542247133
48141,NM_S_TX_EPE,31563,1271.0,892.0,2163,730169.1935824624,50038.2082095766,680130.9853728858
48141,NM_S_TX_EPE,33713,364.0,761.0,1125,1078106.2702722857,35976.3163781426,1042129.9538941431
48141,NM_S_TX_EPE,27220,191.0,82.0,273,993937.4526203289,9968.586501298669,983968.8661190302
48141,NM_S_TX_EPE,5443,146.0,9.0,155,198750.97555519655,5659.820174730014,193091.15538046655
48141,NM_S_TX_EPE,45175,2161.0,8875.0,11036,942607.8392384456,230273.82653758684,712334.0127008588
48229,NM_S_TX_EPE,2345,146.0,345.0,491,170723.35553705247,35746.34011458114,134977.01542247133
48141,NM_S_TX_EPE,26515,953.0,2129.0,3082,1948416.0587570062,226476.26977518736,1721939.7889818188
48141,NM_S_TX_EPE,8068,138.0,64.0,202,234218.35037965875,5864.1679197683525,228354.1824598904
48141,NM_S_TX_EPE,6082,227.0,7.0,234,504861.85641318804,19424.14903003716,485437.7073831509
48141,NM_S_TX_EPE,22041,1375.0,6650.0,8025,419909.4411373607,152886.58704810668,267022.85408925405
48229,NM_S_TX_EPE,17629,726.0,9743.0,10469,647720.6618862391,384649.5892726211,263071.072613618
48229,NM_S_TX_EPE,16283,944.0,4567.0,5511,594573.2380976053,201233.9934383039,393339.24465930136
48141,NM_S_TX_EPE,17465,442.0,245.0,687,186170.77497607717,7323.1790671952485,178847.59590888192
48141,NM_S_TX_EPE,10816,0.0,0.0,0,787438.726434439,0.0,787438.726434439
48141,NM_S_TX_EPE,17333,1455.0,101.0,1556,636845.0979904806,57170.193992568384,579674.9039979122
48141,NM_S_TX_EPE,9716,223.0,155.0,378,381222.62542408693,14831.427790274274,366391.19763381267
48141,NM_S_TX_EPE,6729,474.0,311.0,785,254866.09106838828,29732.483502553845,225133.60756583445
48141,NM_S_TX_EPE,1702,47.0,6.0,53,64464.56932655623,2007.4160836119156,62457.15324294431
48141,NM_S_TX_EPE,1531,6.0,8.0,14,56251.64974461581,514.3847788534431,55737.26496576237
48141,NM_S_TX_EPE,8086,299.0,185.0,484,27508.699218313097,1646.575614848323,25862.123603464774
48141,NM_S_TX_EPE,4385,0.0,0.0,0,435600.89850497723,0.0,435600.89850497723
48109,NM_S_TX_EPE,12065,609.0,8171.0,8780,437816.74475250725,318610.11346266174,119206.6312898455
48141,NM_S_TX_EPE,172647,4273.0,11195.0,15468,6186730.268308748,554289.0625970896,5632441.205711658
48141,NM_S_TX_EPE,172647,4273.0,11195.0,15468,117469.56205649521,10524.475872096637,106945.08618439858
48141,NM_S_TX_EPE,32835,631.0,41.0,672,44682.074639293125,914.4618290727876,43767.61281022034
48141,NM_S_TX_EPE,8813,212.0,167.0,379,323805.2182882424,13925.130798961065,309880.0874892813
48141,NM_S_TX_EPE,20003,769.0,191.0,960,730408.9222911256,35054.37011445686,695354.5521766688
48141,NM_S_TX_EPE,4718,0.0,0.0,0,558564.7159705221,0.0,558564.7159705221
48141,NM_S_TX_EPE,8947,152.0,30.0,182,328728.6154572682,6687.002125094759,322041.61333217344
48141,NM_S_TX_EPE,24017,513.0,492.0,1005,735355.9067692347,30771.232306411326,704584.6744628233
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,799,27.0,0.0,27,29356.674164564356,992.027787788783,28364.646376775574
48141,NM_S_TX_EPE,21523,612.0,644.0,1256,14644.3169249506,854.5863521692123,13789.73057278139
48141,NM_S_TX_EPE,43304,818.0,586.0,1404,1591065.6045335357,51585.444965016715,1539480.1595685189
48229,NM_S_TX_EPE,18244,738.0,9913.0,10651,662041.333714442,386505.27545453416,275536.0582599078
48141,NM_S_TX_EPE,23539,816.0,334.0,1150,912912.5511079077,44600.42626169734,868312.1248462104
48141,NM_S_TX_EPE,421,37.0,55.0,92,2291.5977978550213,500.7767159208123,1790.821081934209
48141,NM_S_TX_EPE,12188,520.0,520.0,1040,16585.50710229038,1415.2385449936,15170.268557296778
48141,NM_S_TX_EPE,172647,4273.0,11195.0,15468,391565.20685498405,35081.58624032212,356483.62061466195
48141,NM_S_TX_EPE,5278,41.0,12.0,53,195120.11756372178,1959.3342612499534,193160.78330247183
48141,NM_S_TX_EPE,622,0.0,0.0,0,61929.84080430488,0.0,61929.84080430488
48229,NM_S_TX_EPE,17566,725.0,9723.0,10448,641421.9431568221,381508.3947456722,259913.54841114994
48141,NM_S_TX_EPE,6952,56.0,12.0,68,253852.06357885842,2483.017883107361,251369.04569575106
48229,NM_S_TX_EPE,17566,725.0,9723.0,10448,434254.60747884226,258288.29209489605,175966.3153839462
48141,NM_S_TX_EPE,20976,464.0,14.0,478,627974.0017646987,14310.238979954516,613663.7627847441
48141,NM_S_TX_EPE,20109,388.0,293.0,681,734279.5089912636,24866.693799942834,709412.8151913207
48141,NM_S_TX_EPE,4414,0.0,0.0,0,1066171.3186772217,0.0,1066171.3186772217
48141,NM_S_TX_EPE,33526,805.0,536.0,1341,1231804.5782743236,49270.71346017622,1182533.8648141474
48141,NM_S_TX_EPE,23539,816.0,334.0,1150,710043.0953061504,34689.2204257646,675353.8748803858
48141,NM_S_TX_EPE,75732,2348.0,7981.0,10329,807276.5605776281,110103.51759106218,697173.042986566
48141,NM_S_TX_EPE,3965,193.0,454.0,647,288664.43697416334,47103.62943815477,241560.80753600856
48141,NM_S_TX_EPE,4764,0.0,0.0,0,1538603.8003156574,0.0,1538603.8003156574
48141,NM_S_TX_EPE,2070,201.0,7.0,208,24412.864901139597,2453.0801446555733,21959.784756484023
48229,NM_S_TX_EPE,16283,944.0,4567.0,5511,409923.1641542496,138738.9644201971,271184.1997340525
48141,NM_S_TX_EPE,6692,134.0,12.0,146,244358.1716728597,5331.18545490698,239026.9862179527
48141,NM_S_TX_EPE,30051,1104.0,218.0,1322,20446.794959424362,899.4929598468938,19547.301999577467
48141,NM_S_TX_EPE,39949,695.0,45.0,740,1041954.6366833609,19300.769259447974,1022653.867423913
48141,NM_S_TX_EPE,21307,542.0,52.0,594,778024.4416965962,21689.891508320183,756334.550188276
48141,NM_S_TX_EPE,29477,704.0,601.0,1305,1076351.7373581717,47652.0343743398,1028699.702983832
48141,NM_S_TX_EPE,14102,420.0,59.0,479,518132.43938508956,17599.307790771374,500533.1315943182
48141,NM_S_TX_EPE,8944,311.0,157.0,468,144024.10926218203,7536.14525209092,136487.96401009112
48141,NM_S_TX_EPE,20919,536.0,52.0,588,763856.6337753366,21470.801695104827,742385.8320802317
48141,NM_S_TX_EPE,8813,212.0,167.0,379,323805.2182882424,13925.130798961065,309880.0874892813
48141,NM_S_TX_EPE,2057,137.0,132.0,269,75111.29096399767,9822.526625821765,65288.764338175904
48141,NM_S_TX_EPE,136032,3103.0,10547.0,13650,4998056.445499398,501525.15938210697,4496531.286117291
48141,NM_S_TX_EPE,22270,491.0,410.0,901,409119.6080380778,16552.167348105435,392567.4406899723
48141,NM_S_TX_EPE,8944,311.0,157.0,468,326589.8815663564,17089.00543079772,309500.8761355587
48141,NM_S_TX_EPE,184259,4422.0,11583.0,16005,1796975.7819975892,156087.88385300807,1640887.8981445811
48109,NM_S_TX_EPE,438,51.0,65.0,116,4470.248673369208,1183.9014751388768,3286.347198230331
48141,NM_S_TX_EPE,3632,0.0,0.0,0,358327.5131420334,0.0,358327.5131420334
48229,NM_S_TX_EPE,2155,141.0,328.0,469,156890.7595660333,34144.67110741049,122746.0884586228
48141,NM_S_TX_EPE,4979,0.0,0.0,0,9033.939378875813,0.0,9033.939378875813
48141,NM_S_TX_EPE,9578,268.0,43.0,311,351912.67227559123,11426.690444530057,340485.9818310612
48141,NM_S_TX_EPE,7922,0.0,0.0,0,3296977.363391204,0.0,3296977.363391204
48141,NM_S_TX_EPE,8987,204.0,157.0,361,328160.02522773313,13181.903761790549,314978.1214659426
48141,NM_S_TX_EPE,6729,474.0,311.0,785,53415.04902630892,6231.358817900506,47183.690208408414
48229,NM_S_TX_EPE,2155,141.0,328.0,469,156890.7595660333,34144.67110741049,122746.0884586228
48141,NM_S_TX_EPE,1028,60.0,12.0,72,37537.38799756422,2629.0777585842643,34908.31023897995
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48141,NM_S_TX_EPE,6729,474.0,311.0,785,314385.71712627535,36675.997613928696,277709.71951234667
48141,NM_S_TX_EPE,24017,513.0,492.0,1005,876980.0073321983,36697.54371357203,840282.4636186264
48141,NM_S_TX_EPE,47844,2007.0,10223.0,12230,282127.80394447414,72118.19752196553,210009.6064225086
48141,NM_S_TX_EPE,51255,2327.0,1635.0,3962,1859950.0416319733,143773.7209042216,1716176.3207277518
48109,NM_S_TX_EPE,438,51.0,65.0,116,6059.670423900481,1604.844221854922,4454.8262020455595
48141,NM_S_TX_EPE,10149,244.0,217.0,461,372892.2228988281,16937.955932245517,355954.26696658257
48229,NM_S_TX_EPE,2658,155.0,364.0,519,193510.7373208893,37784.82794188923,155725.90937900008
48141,NM_S_TX_EPE,184197,4421.0,11581.0,16002,3968726.9160028338,344780.6864925995,3623946.229510234
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48141,NM_S_TX_EPE,6729,474.0,311.0,785,122091.54063156326,14243.105869486872,107848.43476207639
48141,NM_S_TX_EPE,6952,56.0,12.0,68,253852.06357885842,2483.017883107361,251369.04569575106
48141,NM_S_TX_EPE,5689,167.0,255.0,422,207733.65789702613,15409.316862813328,192324.3410342128
48141,NM_S_TX_EPE,30051,1104.0,218.0,1322,2187807.0606584065,96245.74670361764,2091561.3139547887
48229,NM_S_TX_EPE,2570,153.0,360.0,513,187104.06129220675,37348.00912175178,149756.052170455
48141,NM_S_TX_EPE,4882,429.0,120.0,549,179373.32074017922,20171.231685038587,159202.08905514062
48141,NM_S_TX_EPE,26723,1042.0,732.0,1774,975789.5130923236,64777.55477400674,911011.9583183168
48141,NM_S_TX_EPE,7366,0.0,0.0,0,268969.26069071796,0.0,268969.26069071796
48229,NM_S_TX_EPE,16283,944.0,4567.0,5511,594573.2380976053,201233.9934383039,393339.24465930136
48141,NM_S_TX_EPE,157472,4080.0,10688.0,14768,5750085.17777474,539253.060260728,5210832.117514012
