Facility Id,FRS Id,Facility Name_x,Latitude,Longitude,Unit Name,Primary NAICS Code_y,Unit CO2 emissions (non-biogenic),Specific Fuel Type,inWECC,inWestCensus
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,GP-SRP_NG,324110.0,59383.7,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC #1 Crude Unit Heater,324110.0,242339.5,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC #1 Ref Htr,324110.0,73708.6,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC #2 Ref Htr,324110.0,100248.2,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC 51 Vac Htr,324110.0,118610.2,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-91,324110.0,585575.5,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-91,324110.0,585575.5,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-91,324110.0,585575.5,Butane,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-92,324110.0,533077.6,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-92,324110.0,533077.6,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-92,324110.0,533077.6,Butane,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-93,324110.0,503844.9,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-93,324110.0,503844.9,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-93,324110.0,503844.9,Butane,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-94,324110.0,589690.9,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-94,324110.0,589690.9,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARC Watson Cogen CEMS-94,324110.0,589690.9,Butane,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW AuxBoiler_STG,324110.0,48735.5,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW H-100,324110.0,95065.0,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW Turbine A,324110.0,139787.0,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW Turbine A,324110.0,139787.0,Fuel Gas,True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW Turbine B,324110.0,144750.9,Natural Gas (Weighted U.S. Average),True,True
1006627,110071161537.0,Los Angeles Refinery (LAR),33.82431,-118.23237,LARW Turbine B,324110.0,144750.9,Fuel Gas,True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,CP-CF_RFG,324110.0,142595.0,Fuel Gas,True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,CP-FXG,324110.0,630110.6,Fuel Gas,True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,CP-LOP_RFG,324110.0,600345.0,Fuel Gas,True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,CP-Natural Gas Combustion,324110.0,545607.7,Natural Gas (Weighted U.S. Average),True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,Marine Vapor Recovery,324110.0,106.0,Fuel Gas,True,True
1001804,110000483245.0,MARTINEZ REFINING COMPANY LLC,38.016594,-122.115392,Sierra Process Thermal Oxidizer,324110.0,1154.0,Fuel Gas,True,True
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,F4301,324110.0,14315.2,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,FG 1011 - No. 13,324110.0,47053.9,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,FG1011 - No 11,324110.0,29129.4,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-FG1601,324110.0,88090.2,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-FG3901,324110.0,32686.2,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-M41FURN,324110.0,59063.2,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-M90FGMD,324110.0,233378.3,Fuel Gas,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-MISC,324110.0,509.8,Natural Gas (Weighted U.S. Average),True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-MISC,324110.0,509.8,Distillate Fuel Oil No. 2,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-MISC,324110.0,509.8,Motor Gasoline,True,False
1003564,110043783420.0,Marathon El Paso Refinery,31.76945,-106.41426,GP-NG,324110.0,31095.8,Natural Gas (Weighted U.S. Average),True,False
1007972,110000472630.0,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",32.848593,-104.394383,CP-1,324110.0,157241.7,Natural Gas (Weighted U.S. Average),False,True
1007972,110000472630.0,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",32.848593,-104.394383,CP-2,324110.0,143161.2,Fuel Gas,False,True
1007972,110000472630.0,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",32.848593,-104.394383,CP-3,324110.0,75912.1,Fuel Gas,False,True
1007972,110000472630.0,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",32.848593,-104.394383,CP-4,324110.0,34389.8,Fuel Gas,False,True
1007972,110000472630.0,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",32.848593,-104.394383,CP-5,324110.0,16.8,Propane Gas,False,True
1007771,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",32.879253,-103.297137,CP-1,324110.0,118577.1,Natural Gas (Weighted U.S. Average),False,True
1007771,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",32.879253,-103.297137,CP-2,324110.0,663.9,Fuel Gas,False,True
1007771,110061297788.0,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",32.879253,-103.297137,GP-1,324110.0,0.5,Distillate Fuel Oil No. 2,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Asphalt Tank heaters,324110.0,752.9,Distillate Fuel Oil No. 1,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Crude heater EU 1a,324110.0,35238.6,Fuel Gas,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Crude heater EU 1a,324110.0,35238.6,Distillate Fuel Oil No. 1,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Crude heater EU 1a,324110.0,35238.6,Naphtha (<401 deg F),False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,GP-comfort heaters,324110.0,156.8,Distillate Fuel Oil No. 1,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Vacuum Process Heater,324110.0,1364.4,Fuel Gas,False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Vacuum Process Heater,324110.0,1364.4,Naphtha (<401 deg F),False,True
1003670,110071162431.0,PETRO STAR INC NORTH POLE REFINERY,64.749575,-147.377411,Vacuum Process Heater,324110.0,1364.4,Propane,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,1,324110.0,32378.7,Fuel Gas,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,1,324110.0,32378.7,Kerosene,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,1,324110.0,32378.7,Naphtha (<401 deg F),False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,400 HP Utility Boiler,324110.0,146.8,Kerosene,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,Comfort Boilers & Water Heaters,324110.0,177.2,Distillate Fuel Oil No. 1,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,Unit 18,324110.0,6275.0,Naphtha (<401 deg F),False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,Unit 19,324110.0,9669.0,Fuel Gas,False,True
1005997,110071159424.0,PETRO STAR VALDEZ REFINERY,61.08276,-146.25017,Unit 19,324110.0,9669.0,Naphtha (<401 deg F),False,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,B-1,324110.0,26616.4,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,B-2,324110.0,20641.9,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,B-5,324110.0,33086.8,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,B-6,324110.0,24815.0,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,Comfort Heaters,324110.0,2.0,Natural Gas (Weighted U.S. Average),True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-1,324110.0,12374.2,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-10,324110.0,5120.9,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-11,324110.0,12569.2,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-12,324110.0,26219.0,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-13,324110.0,11048.8,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-14,324110.0,5043.0,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-16,324110.0,8215.3,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-17,324110.0,23206.8,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-18,324110.0,22792.5,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-20,324110.0,860.2,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-21,324110.0,15273.5,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-23,324110.0,9583.2,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-24,324110.0,28774.9,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-3901,324110.0,43996.6,Natural Gas (Weighted U.S. Average),True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-3901,324110.0,43996.6,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-8401,324110.0,3597.6,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-8402,324110.0,7715.5,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-9501,324110.0,3451.9,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,H-9502,324110.0,13365.1,Fuel Gas,True,True
1007506,110043806085.0,PHILLIPS 66 BILLINGS REFINERY,45.776389,-108.484444,Knock Engines - Pump House,324110.0,26.9,Motor Gasoline,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,13V-11,324110.0,92.9,Propane,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,CO Boiler,324110.0,24385.7,Fuel Gas,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,CP-1 Reformer Fuel Gas,324110.0,74254.4,Fuel Gas,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,CP-2 Refinery Fuel Gas,324110.0,229650.5,Fuel Gas,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,CP-3 Refinery Fuel Gas,324110.0,23336.3,Fuel Gas,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,GP- Natural Gas,324110.0,87643.7,Natural Gas (Weighted U.S. Average),True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,GP-SRU,324110.0,5716.3,Fuel Gas,True,True
1008018,110000490139.0,PHILLIPS 66 FERNDALE REFINERY,48.830142,-122.692114,Knock Engines,324110.0,4.6,Motor Gasoline,True,True
1006099,110000481755.0,PHILLIPS 66 SANTA MARIA REFINERY,35.038889,-120.589722,CP-Refinery Produced Gas,324110.0,142480.5,Natural Gas (Weighted U.S. Average),True,True
1006099,110000481755.0,PHILLIPS 66 SANTA MARIA REFINERY,35.038889,-120.589722,CP-Refinery Produced Gas,324110.0,142480.5,Fuel Gas,True,True
1006099,110000481755.0,PHILLIPS 66 SANTA MARIA REFINERY,35.038889,-120.589722,GP-Emergency and Portable Diesel Engines,324110.0,25.2,Distillate Fuel Oil No. 2,True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,CP-1,324110.0,53.4,Fuel Gas,True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,CP-2,324110.0,24647.8,Natural Gas (Weighted U.S. Average),True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,CP-3,324110.0,285598.5,Fuel Gas,True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,CP-4,324110.0,3812.7,Fuel Gas,True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,GP-1,324110.0,4.3,Liquefied petroleum gases (LPG),True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,GP-2,324110.0,50.8,Motor Gasoline,True,True
1007000,110000428421.0,"Par Montana, LLC Billings Refinery",45.810555,-108.43166,GP-3,324110.0,10634.0,Distillate Fuel Oil No. 2,True,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,Catalytic Oxidizer,324110.0,0.0,Fuel Gas,False,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,GP-1 Fuel Oil Combustion Sources,324110.0,0.0,Residual Fuel Oil No. 6,False,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,GP-2 Mix Drum Fuel Gas to Refinery,324110.0,0.0,Fuel Gas,False,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,GP-3 WSR Combustion Sources,324110.0,0.0,Naphtha (<401 deg F),False,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,GP-4 Diesel Combustion Sources,324110.0,0.1,Distillate Fuel Oil No. 2,False,True
1013281,110000486304.0,Par West Refinery,21.313495,-158.113794,GP-4 Diesel Combustion Sources,324110.0,0.1,Distillate Fuel Oil No. 4,False,True
1001964,110038102969.0,Phillips 66 Los Angeles Refinery - Carson Plant,33.808333,-118.245833,CP-Merox,324110.0,1555.4,Fuel Gas,True,True
1001964,110038102969.0,Phillips 66 Los Angeles Refinery - Carson Plant,33.808333,-118.245833,CP-Natural Gas,324110.0,7551.7,Natural Gas (Weighted U.S. Average),True,True
1001964,110038102969.0,Phillips 66 Los Angeles Refinery - Carson Plant,33.808333,-118.245833,CP-RFG,324110.0,628434.1,Fuel Gas,True,True
1001964,110038102969.0,Phillips 66 Los Angeles Refinery - Carson Plant,33.808333,-118.245833,GP-Diesel,324110.0,10.5,Distillate Fuel Oil No. 2,True,True
1001964,110038102969.0,Phillips 66 Los Angeles Refinery - Carson Plant,33.808333,-118.245833,GP-Gasoline Engines,324110.0,0.0,Motor Gasoline,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,CP-Merox Off Gas,324110.0,1049.6,Fuel Gas,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,CP-Natural Gas,324110.0,37061.1,Natural Gas (Weighted U.S. Average),True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,CP-Refinery Fuel Gas,324110.0,582070.0,Fuel Gas,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,CS-Cogen,324110.0,186399.0,Natural Gas (Weighted U.S. Average),True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,CS-Cogen,324110.0,186399.0,Fuel Gas,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,GP-Diesel Engines,324110.0,43.5,Distillate Fuel Oil No. 2,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,GP-Gasoline IC Engines,324110.0,28.9,Motor Gasoline,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,Peabody Heater,324110.0,60.0,Distillate Fuel Oil No. 2,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,Rental Thermal Oxidizer,324110.0,0.0,Propane,True,True
1006843,110000476235.0,Phillips 66 Los Angeles Refinery - Wilmington Plant,33.774469,-118.290696,Unit 141 Spent Acid,324110.0,10588.2,Naphtha (<401 deg F),True,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Natural Gas (Weighted U.S. Average),False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Fuel Gas,False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Butane,False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Distillate Fuel Oil No. 4,False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Kerosene-Type Jet Fuel,False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Naphtha (<401 deg F),False,True
1006932,110071162280.0,REFINERY KAPOLEI,21.304291,-158.091296,GP-,324110.0,489546.8,Propane,False,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-Calciner Natural Gas,324110.0,20089.8,Natural Gas (Weighted U.S. Average),True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-CP and Refy Engines,324110.0,1.2,Distillate Fuel Oil No. 2,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-Misc Natural Gas,324110.0,41734.5,Natural Gas (Weighted U.S. Average),True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-SPP Coens NG & RFG,324110.0,82469.2,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-U233 Heaters (U233 RFG),324110.0,536864.9,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,GP-ULSD Heaters (Merichem Fuel Gas),324110.0,37966.4,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,RFG B (U246 B801 A & B Heaters),324110.0,29458.7,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,SPP A (SPP RFG),324110.0,113337.3,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,SPP B (SPP RFG),324110.0,102780.6,Fuel Gas,True,True
1006395,110000483487.0,SAN FRANCISCO REFINERY AT RODEO,38.0436,-122.2532,SPP C (SPP RFG),324110.0,104692.6,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,Crude Heater Oilfield Gas,324110.0,3915.7,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,GP-Natural Gas Combustion,324110.0,44284.6,Natural Gas (Weighted U.S. Average),True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,GP-Refinery Fuel Gas,324110.0,4552.4,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,H-1 Heater OFG,324110.0,1611.1,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,H-602 Vacuum Gas,324110.0,12.8,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,Unit 4 Standby Boiler,324110.0,39.7,Natural Gas (Weighted U.S. Average),True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,VH-4 Vacuum Gas,324110.0,763.6,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,Wicks Boiler Natural Gas,324110.0,3558.3,Natural Gas (Weighted U.S. Average),True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,Wicks Oilfield Gas,324110.0,3585.8,Fuel Gas,True,True
1002565,110000481684.0,SAN JOAQUIN REFINING CO INC,35.39511,-119.04652,Zeeco Thermal Oxidizer Tailgas,324110.0,3.7,Fuel Gas,True,True
1009291,110000600378.0,"SILVER EAGLE REFINING, INCORPORATED",41.2616,-110.807,CP-Propane for Start Ups,324110.0,275.6,Propane,True,True
1009291,110000600378.0,"SILVER EAGLE REFINING, INCORPORATED",41.2616,-110.807,"CP-Propane Office, Load Rack",324110.0,125.5,Propane,True,True
1009291,110000600378.0,"SILVER EAGLE REFINING, INCORPORATED",41.2616,-110.807,CP-Refinery Fuel GAs,324110.0,6188.7,Fuel Gas,True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,CP-1,324110.0,17835.4,Natural Gas (Weighted U.S. Average),True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,CP-2,324110.0,24005.0,Fuel Gas,True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,CP-3,324110.0,67812.3,Fuel Gas,True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,CP-4,324110.0,18307.9,Fuel Gas,True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,GP-2,324110.0,137.7,Distillate Fuel Oil No. 2,True,True
1007218,110011942719.0,SINCLAIR CASPER REFINING COMPANY,42.8605,-106.2425,GP-3,324110.0,13.4,Propane,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,GP-1a,324110.0,4707.7,Distillate Fuel Oil No. 2,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,GP-1b,324110.0,21.9,Motor Gasoline,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,GP-2,324110.0,322967.0,Fuel Gas,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,GP-3,324110.0,145118.6,Fuel Gas,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,GP-TASources,324110.0,7720.0,Natural Gas (Weighted U.S. Average),True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,H-25,324110.0,2558.5,Natural Gas (Weighted U.S. Average),True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,P1 Rail Rack VC,324110.0,317.2,Fuel Gas,True,True
1007923,110032913024.0,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,39.803333,-104.945556,P2 Truck Rack VC,324110.0,498.5,Fuel Gas,True,True
1006448,110000499069.0,Silver Eagle Refining-Woods Cross,40.866389,-111.911389,CP-Qwestar Natural Gas,324110.0,39974.3,Natural Gas (Weighted U.S. Average),True,True
1006448,110000499069.0,Silver Eagle Refining-Woods Cross,40.866389,-111.911389,CP-Refinery Fuel Gas,324110.0,1714.2,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F101,324110.0,47978.3,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F102,324110.0,46740.1,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F103,324110.0,50876.6,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F104,324110.0,11512.8,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F201,324110.0,43130.2,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F301,324110.0,6102.3,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F302,324110.0,50905.3,Fuel Gas,True,True
1003904,110000537250.0,TESORO CORPORATION-ANACORTES REFINERY,48.489534,-122.564292,F303,324110.0,4.4,Fuel Gas,True,True
