LOAD_AREA,Total_VMT,HD_VMT,LD_VMT
AZ_APS_N,74708.26550014292,11371.577789652902,63336.68771049001
AZ_NW,48263.26320106379,2614.562491456125,45648.70070960766
CA_SCE_CEN,11970.559359737532,593.7651459604559,11376.794213777077
NV_N,10167513900.853767,1354316032.8748536,8813197867.978912
NV_S,23734537898.113514,1904549071.252812,21829988826.860703
OR_E,18967.371717598522,7.257633564069743,18960.114084034452
UT_N,136.08062932630767,0.0,136.08062932630767
