LOAD_AREA,Total_VMT,HD_VMT,LD_VMT
CO_E,436859.19072414783,870.9160276883692,435988.27469645947
WY_NE,111807.24707022756,13812.18387662023,97995.06319360732
WY_SE,729249055.3767383,272416811.04365766,456832244.33308065
