LOAD_AREA,Total_VMT,HD_VMT,LD_VMT
ID_S_OR_E,1374945143.0718908,378799139.3459694,996146003.7259214
NV_N,2461.2785712738796,924.1955109526425,1537.083060321237
OR_E,3185882820.5512958,476546348.59858364,2709336471.952712
OR_PDX,12370860282.615114,1209258402.756706,11161601879.858408
OR_W,15401033896.75266,2034366624.9593954,13366667271.793266
OR_WA_BPA,2753808448.256563,712330745.9216075,2041477702.3349557
WA_ID_AVA,33.704733177762286,0.0,33.704733177762286
WA_W,67083.40370340868,6496.179992428392,60587.22371098029
