day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
261,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
262,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
263,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
264,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
265,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
266,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
267,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
268,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
269,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
270,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
271,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
272,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
273,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
274,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
275,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
276,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
277,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
278,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
279,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
280,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
281,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
282,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
283,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
284,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
285,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
286,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
287,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
288,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
289,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
290,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
291,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
292,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
293,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
294,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
295,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
296,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
297,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
298,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
299,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
300,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
301,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
302,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
303,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
304,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
305,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
306,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
307,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
308,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
309,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
310,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
311,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
312,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
313,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
314,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
315,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
316,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
317,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
318,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
319,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
320,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
321,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
322,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
323,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
324,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
325,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
326,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
327,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
328,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
329,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
330,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
331,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
332,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
333,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
334,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
335,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
336,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
337,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
338,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
339,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
340,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
341,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
342,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
343,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
344,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
345,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
346,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
347,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
348,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
349,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
350,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
351,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
352,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
353,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
354,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
355,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
356,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
357,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
358,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
359,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
360,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
361,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
362,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
363,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
364,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
365,126069.02332931508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126069.02332931508
