day_of_year,demand_mwh_baseline,demand_mwh_Iron_and_Steel,demand_mwh_Aluminum,demand_mwh_Cement,demand_mwh_Chemicals,demand_mwh_Refineries,demand_mwh_Glass,demand_mwh_Light_Duty_Transport,demand_mwh_Heavy_Duty_Transport,demand_mwh_aviation,demand_mwh_total
145,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,119683.19829006672,174322.32299373133,390751.67763257277,1086582.4122571663
146,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,126718.04464616477,184568.80310146732,399326.30331355345,1112438.3644019812
147,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,128680.61578085033,187427.3467113241,461080.5216220164,1179013.6974549864
148,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,115327.59978117977,165954.39014568483,468725.1808056054,998802.2427327549
149,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,121500.42402260337,174836.9704654462,503239.55604161264,1048372.0225299471
150,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,112408.37939353197,161753.67952412186,514208.7423692542,1190196.0146277035
151,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115445.16748610068,166123.5651685714,515186.0473121022,1198579.9933075698
152,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,120173.37742851395,172927.3724229626,399818.10041500983,1094744.063607282
153,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,127237.0359735843,183091.8588248485,461708.5761909919,1173862.6843302203
154,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,129207.64509055714,185927.5279859734,508511.4903623048,1225471.8767796308
155,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,115848.86883542169,163901.71417184736,502407.9839095086,1030953.6389170624
156,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,122049.59361635565,172674.4265984361,512853.4944282286,1056372.5866433051
157,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,112916.45386769522,159752.96178867965,548842.6252919476,1223337.254289118
158,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,115966.96793444488,164068.79668302304,526231.1611906843,1208092.1391489478
159,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,120716.5489062528,170788.44821445053,420554.94845055323,1113885.158912052
160,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,127812.13447153568,180827.21093403292,479254.4901885596,1189719.0489349237
161,88117.8799160259,16695.25221439863,3078.447233998032,56918.68329337342,22855.657851521475,199576.62211766673,14582.670713811372,129791.6505418539,183627.80594043568,517670.5442600762,1232915.2140831614
162,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,116077.71866411324,164972.67554950167,510817.5868371988,1040663.0530510986
163,88117.8799160259,8551.111055207073,1576.744324521749,29153.07751613546,11706.398083619217,102220.78934988624,7469.071754889239,122290.69246239321,173802.710355137,521806.5567629949,1066695.03158081
